icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
e49406,GLO2031,Brazil,-21.2632,-41.8608,10972.8,223.15,209.11,False,2026-03-11 17:39:52
e49444,AZU2836,Brazil,-27.8803,-49.7443,11574.78,202.65,212.56,False,2026-03-11 17:39:52
e8022a,LPE2486,Chile,-7.3608,-76.1077,11887.2,234.99,10.6,False,2026-03-11 17:39:52
e492ff,PRTMM,Brazil,-23.5412,-47.3856,4876.8,127.15,284.77,False,2026-03-11 17:39:52
a8453e,AVA9486,United States,-3.1855,-69.8218,6057.9,159.71,174.45,False,2026-03-11 17:39:52
e0b214,ARG1325,Argentina,-14.0192,-58.7903,12192.0,242.5,175.62,False,2026-03-11 17:39:52
e07584,ARG1896,Argentina,-35.9978,-58.8526,7604.76,226.31,211.52,False,2026-03-11 17:39:52
e07582,ARG1841,Argentina,-39.7032,-62.8033,11277.6,243.97,28.19,False,2026-03-11 17:39:52
e49ef4,GLO1449,Brazil,-23.6299,-46.6553,,6.69,337.5,True,2026-03-11 17:39:52
e49ed4,TAM3159,Brazil,-23.511,-46.9248,2095.5,85.03,21.29,False,2026-03-11 17:39:52
e48011,TAM3419,Brazil,-24.8029,-48.4328,10660.38,259.73,28.9,False,2026-03-11 17:39:52
e48c4c,TAM3051,Brazil,-21.2094,-46.2251,10340.34,222.56,197.76,False,2026-03-11 17:39:52
e49388,AZU2732,Brazil,-26.214,-48.5224,11582.4,210.75,213.15,False,2026-03-11 17:39:52
e49f43,AZU4002,Brazil,-20.0,-41.3689,9144.0,197.64,284.47,False,2026-03-11 17:39:52
e49f5b,AZU4045,Brazil,-22.9714,-46.9909,2324.1,136.43,36.57,False,2026-03-11 17:39:52
e48006,GLO9618,Brazil,-15.2704,-42.518,11582.4,227.12,196.18,False,2026-03-11 17:39:52
e49f52,AZU2232,Brazil,-25.2906,-47.8648,10972.8,196.22,212.69,False,2026-03-11 17:39:52
e49311,AZU2723,Brazil,-5.563,-38.9377,11582.4,237.56,298.45,False,2026-03-11 17:39:52
e49312,AZU2624,Brazil,-25.3219,-48.1447,11574.78,210.82,209.69,False,2026-03-11 17:39:52
0ac3f8,AVR4832,Colombia,4.861,-74.0399,3741.42,97.77,18.72,False,2026-03-11 17:39:52
e49df6,PSGSA,Brazil,-20.6586,-40.5192,304.8,73.5,125.02,False,2026-03-11 17:39:52
e491ae,LAN1248,Brazil,-33.2467,-70.9322,1866.9,117.54,346.33,False,2026-03-11 17:39:52
a70016,N550GW,United States,-13.6956,-59.1218,13106.4,242.79,183.64,False,2026-03-11 17:39:52
a6a3c2,JBU1703,United States,9.1507,-73.9532,11285.22,213.19,187.35,False,2026-03-11 17:39:52
e491f1,TAM3585,Brazil,-23.6214,-46.6611,,1.54,329.06,True,2026-03-11 17:39:52
0ac3fa,HK5279,Colombia,-3.5674,-69.9213,3017.52,127.55,164.56,False,2026-03-11 17:39:52
0ac3b9,HK5217G,Colombia,10.7014,-74.6255,640.08,48.75,315.86,False,2026-03-11 17:39:52
e0b148,FBZ5320,Argentina,-34.5461,-58.3416,792.48,130.88,32.32,False,2026-03-11 17:39:52
e491a9,,Brazil,-20.8126,-49.4023,,5.92,50.62,True,2026-03-11 17:39:52
e48b66,,Brazil,-9.9966,-55.9099,10660.38,232.38,154.0,False,2026-03-11 17:39:52
e4a5e0,PSNEZ,Brazil,-22.8884,-46.4635,2141.22,63.17,40.04,False,2026-03-11 17:39:52
e4926b,AZU4063,Brazil,-22.997,-48.3202,4267.2,132.79,285.27,False,2026-03-11 17:39:52
e072d4,ARG1653,Argentina,-35.2886,-60.1362,8549.64,223.41,58.18,False,2026-03-11 17:39:52
e49218,GEIV03,Brazil,-33.7133,-56.3321,3215.64,153.96,334.89,False,2026-03-11 17:39:52
e490b1,AZU6055,Brazil,-23.6245,-46.658,762.0,62.93,147.35,False,2026-03-11 17:39:52
e490c8,LTG8421,Brazil,8.6564,-59.3073,10675.62,232.65,152.19,False,2026-03-11 17:39:52
e4a69d,PSAPR,Brazil,-19.9731,-49.9746,7010.4,135.92,10.25,False,2026-03-11 17:39:52
a6c6cb,AVA8521,United States,10.3707,-73.2685,7940.04,227.6,194.66,False,2026-03-11 17:39:52
e49caa,GLO1125,Brazil,-18.9207,-42.9504,10972.8,220.11,251.18,False,2026-03-11 17:39:52
e4a4a9,PSBFS,Brazil,8.7143,-64.9909,12496.8,217.46,150.52,False,2026-03-11 17:39:52
a5810c,AVA9758,United States,4.8589,-74.0409,3878.58,149.67,18.43,False,2026-03-11 17:39:52
e4a540,PRMNE,Brazil,-14.4053,-54.8986,8176.26,206.18,154.59,False,2026-03-11 17:39:52
e49bfc,TAM3230,Brazil,-21.326,-47.2576,9997.44,233.27,351.12,False,2026-03-11 17:39:52
e49bfd,TAM3523,Brazil,-3.6573,-39.6381,5501.64,176.75,93.34,False,2026-03-11 17:39:52
4007f7,BAW248,United Kingdom,-34.9573,-58.0249,3467.1,182.44,100.23,False,2026-03-11 17:39:52
e08594,JES3790,Argentina,-34.5568,-58.4201,-22.86,39.1,123.75,False,2026-03-11 17:39:52
e200bb,LVS115,Argentina,-34.5775,-57.1165,1371.6,46.17,104.19,False,2026-03-11 17:39:52
e200b7,LVS106,Argentina,-34.0239,-59.2036,1828.8,52.56,310.24,False,2026-03-11 17:39:52
e49c5a,TAM3509,Brazil,-3.7795,-38.5372,,0.0,194.06,True,2026-03-11 17:39:52
e4988d,GLO1546,Brazil,-23.3168,-47.902,9753.6,205.6,279.65,False,2026-03-11 17:39:52
e49891,PSGER,Brazil,-20.8492,-49.3584,708.66,56.28,143.55,False,2026-03-11 17:39:52
0d8367,YV3025,Venezuela,8.4577,-63.2726,4053.84,157.86,119.91,False,2026-03-11 17:39:52
e90031,CXCDE,Uruguay,-34.4528,-58.5877,7.62,20.81,140.01,False,2026-03-11 17:39:52
e48519,TAM3121,Brazil,-23.5537,-47.0343,2743.2,108.52,137.69,False,2026-03-11 17:39:52
e4851a,TAM3066,Brazil,-23.6294,-46.657,,0.06,56.25,True,2026-03-11 17:39:52
e840a0,RER9510,Ecuador,-23.6747,-47.0696,10363.2,199.3,289.14,False,2026-03-11 17:39:52
e80620,JES3816,Chile,-32.756,-54.8064,10660.38,252.34,50.04,False,2026-03-11 17:39:52
0ac158,HK4846,Colombia,10.9097,-74.216,2979.42,75.38,167.39,False,2026-03-11 17:39:52
