icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4b1817,SWR21M,Switzerland,49.304,3.1552,11590.02,229.75,306.72,False,2026-03-04 16:15:36
39de4d,TVF8602,France,48.2685,2.349,6141.72,183.66,180.0,False,2026-03-04 16:15:36
39de57,TVF76DV,France,45.0357,-3.3325,10972.8,221.87,33.65,False,2026-03-04 16:15:36
3cf0b8,PTN65Q,Germany,41.1109,4.5843,11879.58,195.83,276.79,False,2026-03-04 16:15:36
39de51,TVF61KC,France,48.7423,2.5416,1836.42,126.55,89.77,False,2026-03-04 16:15:36
39de50,TVF4681,France,48.5828,1.9337,1592.58,113.48,57.97,False,2026-03-04 16:15:36
4b1803,SWR13Y,Switzerland,48.4816,2.5693,9448.8,214.47,140.35,False,2026-03-04 16:15:36
4b1800,SWR4LT,Switzerland,47.4933,8.5208,441.96,68.8,137.12,False,2026-03-04 16:15:36
4b1801,SWR91Z,Switzerland,47.7052,8.4204,1798.32,116.06,232.93,False,2026-03-04 16:15:36
4b1802,SWR5GM,Switzerland,47.442,8.5612,335.28,0.0,244.69,True,2026-03-04 16:15:36
4952ca,TAP67AM,Portugal,50.1327,2.4471,11574.78,222.03,34.43,False,2026-03-04 16:15:36
4952cf,TAP826,Portugal,45.0071,5.3455,10241.28,250.52,78.39,False,2026-03-04 16:15:36
408106,GVXNN,United Kingdom,50.7685,-3.2491,922.02,35.56,176.68,False,2026-03-04 16:15:36
4b181a,SWR1MC,Switzerland,47.6942,7.5378,5166.36,183.42,131.02,False,2026-03-04 16:15:36
39de32,FHXRS,France,44.4926,0.2111,822.96,52.72,118.57,False,2026-03-04 16:15:36
380bff,GTA1,France,45.7133,5.0821,,8.75,106.88,True,2026-03-04 16:15:36
39de46,TVF75MP,France,48.451,2.357,1935.48,148.17,292.02,False,2026-03-04 16:15:36
4b180c,SWISS,Switzerland,47.4448,8.5612,335.28,0.0,244.69,True,2026-03-04 16:15:36
440db0,EJU86JE,Austria,44.0825,8.2144,7383.78,208.98,42.61,False,2026-03-04 16:15:36
39de47,TVF73VH,France,44.9629,-3.8521,11879.58,233.77,217.4,False,2026-03-04 16:15:36
7101f0,SVA7361,Saudi Arabia,47.9492,9.8453,11887.2,244.64,139.95,False,2026-03-04 16:15:36
3c665a,VJH721,Germany,49.3486,9.8854,9227.82,231.04,131.57,False,2026-03-04 16:15:36
4bc8c9,PGT9ZR,Turkey,49.7571,9.6015,4450.08,208.77,302.83,False,2026-03-04 16:15:36
3d7f74,JMP902,Germany,49.4489,5.5252,3962.4,89.29,78.37,False,2026-03-04 16:15:36
3c6678,DLH2RJ,Germany,47.6621,8.98,10972.8,223.92,358.03,False,2026-03-04 16:15:36
4bc8d3,PGT3DQ,Turkey,41.2996,1.7951,10347.96,235.24,87.99,False,2026-03-04 16:15:36
3c6674,DLH11H,Germany,41.2939,2.0837,,7.2,154.69,True,2026-03-04 16:15:36
4b184d,PJS623,Switzerland,46.3595,7.2187,5242.56,199.61,0.44,False,2026-03-04 16:15:36
39470f,FGRYP,France,45.9298,4.6352,312.42,32.94,181.79,False,2026-03-04 16:15:36
3455d7,VOE7348,Spain,51.3876,8.0397,11574.78,209.62,14.21,False,2026-03-04 16:15:36
3455d8,VOE58YP,Spain,47.5844,-0.9134,4914.9,172.54,235.08,False,2026-03-04 16:15:36
440248,EJU34RW,Austria,45.56,8.7529,449.58,76.98,349.22,False,2026-03-04 16:15:36
3b7b38,DRAGO381,France,45.2233,5.8195,449.58,50.25,222.51,False,2026-03-04 16:15:36
3c5ee6,EWG73A,Germany,48.6876,9.1996,,0.0,163.12,True,2026-03-04 16:15:36
3c65d2,DLH53U,Germany,44.5427,3.1624,11590.02,235.65,58.84,False,2026-03-04 16:15:36
3ffc7b,DMQIS,Germany,49.4133,8.6497,2903.22,84.7,121.08,False,2026-03-04 16:15:36
3c65c8,DLH05E,Germany,42.0444,-3.8184,11582.4,229.96,68.89,False,2026-03-04 16:15:36
3ffc80,DMLGL,Germany,49.3835,8.7753,1059.18,71.14,65.66,False,2026-03-04 16:15:36
3c5ef8,EWG91E,Germany,51.2827,6.7604,,10.8,177.19,True,2026-03-04 16:15:36
3b7b3c,DRAGO64,France,44.6573,-0.6967,441.96,63.87,10.68,False,2026-03-04 16:15:36
3c5eeb,EWG77C,Germany,48.1226,9.1182,6918.96,206.71,188.88,False,2026-03-04 16:15:36
3c5eea,EWG59G,Germany,49.0399,9.3775,8534.4,185.36,2.39,False,2026-03-04 16:15:36
3c5ef0,EWG2AW,Germany,48.6869,9.1999,,0.0,165.94,True,2026-03-04 16:15:36
44020a,AUA1Y,Austria,50.0954,8.8194,990.6,95.38,249.81,False,2026-03-04 16:15:36
38bdbb,FCPHF,France,45.7034,-0.6163,1066.8,22.78,154.59,False,2026-03-04 16:15:36
3c78af,KAY57,Germany,49.2604,3.627,3360.42,182.63,257.8,False,2026-03-04 16:15:36
3994a5,FHFFF,France,43.5962,5.3454,381.0,41.88,127.01,False,2026-03-04 16:15:36
3d389c,DETRO,Germany,51.4091,1.0991,3657.6,90.75,306.93,False,2026-03-04 16:15:36
3b7b9a,DRAGOQ,France,43.5593,4.6358,922.02,49.58,337.43,False,2026-03-04 16:15:36
3ffbb3,DMSBB,Germany,49.0258,8.404,2255.52,64.52,195.26,False,2026-03-04 16:15:36
4b51fa,HB3411,Switzerland,46.7365,7.7513,1737.36,35.73,292.87,False,2026-03-04 16:15:36
4aca84,NSZ2910,Sweden,42.1945,4.148,11277.6,206.62,225.4,False,2026-03-04 16:15:36
4aca86,NSZ5700,Sweden,46.6328,0.2518,10972.8,230.38,19.16,False,2026-03-04 16:15:36
4aca99,NSZ5GT,Sweden,43.4192,5.1986,11277.6,216.03,213.05,False,2026-03-04 16:15:36
3c5eef,EWG83AU,Germany,43.0406,5.9165,10972.8,246.18,63.97,False,2026-03-04 16:15:36
3c5eee,EWG7BE,Germany,51.4199,7.0471,982.98,122.14,232.36,False,2026-03-04 16:15:36
3c65da,DLH7HY,Germany,49.8642,8.8106,3512.82,166.1,119.5,False,2026-03-04 16:15:36
344481,IBE08VY,Spain,51.3989,4.9268,10363.2,235.96,211.99,False,2026-03-04 16:15:36
3b7b82,DRAGO13,France,43.5606,4.8966,99.06,60.17,300.29,False,2026-03-04 16:15:36
3b7b81,DRAGONX,France,43.9451,4.4707,99.06,21.55,213.31,False,2026-03-04 16:15:36
3ff092,DMESC,Germany,50.765,9.0896,2346.96,61.58,83.77,False,2026-03-04 16:15:36
3d3896,DETRI,Germany,48.3902,9.97,2438.4,63.56,330.95,False,2026-03-04 16:15:36
44a015,OOH89,Belgium,50.7193,3.4882,144.78,38.67,86.19,False,2026-03-04 16:15:36
44a00f,OOH83,Belgium,50.6974,3.7215,510.54,50.66,99.94,False,2026-03-04 16:15:36
3c6758,DLH7LJ,Germany,50.0499,8.5829,,0.0,323.44,True,2026-03-04 16:15:36
471f71,WMT8SL,Hungary,45.4093,6.898,11269.98,217.96,266.75,False,2026-03-04 16:15:36
40805d,WUK70PG,United Kingdom,49.8956,8.538,11277.6,235.43,118.02,False,2026-03-04 16:15:36
4400b3,EJU57NM,Austria,43.1204,-4.7834,11559.54,219.54,25.24,False,2026-03-04 16:15:36
471f41,WZZ81BS,Hungary,44.5403,2.4949,10668.0,213.53,225.29,False,2026-03-04 16:15:36
3d1dd0,DEJNS,Germany,50.5689,9.43,2743.2,75.83,163.04,False,2026-03-04 16:15:36
40804d,WUK79,United Kingdom,50.2725,5.667,10668.0,231.73,122.95,False,2026-03-04 16:15:36
34440a,VLG8579,Spain,48.7166,2.3073,91.44,69.72,62.3,False,2026-03-04 16:15:36
801600,AIC112,India,49.3281,7.774,11277.6,248.22,133.15,False,2026-03-04 16:15:36
3c6717,DLH2C,Germany,51.0069,9.0436,11582.4,244.4,321.15,False,2026-03-04 16:15:36
acd2eb,N925YH,United States,51.0996,9.3565,2743.2,66.01,193.06,False,2026-03-04 16:15:36
471f31,WZZ1716,Hungary,41.8903,-4.3901,10363.2,232.58,56.73,False,2026-03-04 16:15:36
38d81c,FJAQU,France,49.9882,2.2527,929.64,62.38,111.27,False,2026-03-04 16:15:36
471f04,WMT626,Hungary,51.3441,6.5794,10363.2,225.66,287.65,False,2026-03-04 16:15:36
471f05,WMT3551,Hungary,45.2451,9.7914,8625.84,213.29,107.69,False,2026-03-04 16:15:36
3ffbd1,DMLTZ,Germany,47.9489,8.3264,1264.92,59.43,73.92,False,2026-03-04 16:15:36
40808c,VIR355,United Kingdom,51.4765,-0.4547,,6.69,180.0,True,2026-03-04 16:15:36
4951cb,TAP72LP,Portugal,49.6991,6.001,7970.52,201.48,68.74,False,2026-03-04 16:15:36
4951cc,TAP436,Portugal,47.7581,0.2649,7589.52,197.62,60.7,False,2026-03-04 16:15:36
3c6589,DLH4JW,Germany,50.0451,8.5636,,7.46,70.31,True,2026-03-04 16:15:36
40822d,BAW483Z,United Kingdom,44.3488,0.5047,11582.4,229.53,344.53,False,2026-03-04 16:15:36
40822e,BAW740,United Kingdom,46.0843,5.8836,1615.44,95.68,45.65,False,2026-03-04 16:15:36
3c6588,DLH864,Germany,50.5803,8.7099,7399.02,226.12,22.19,False,2026-03-04 16:15:36
348085,AEA1509,Spain,45.8929,0.0216,11582.4,231.24,25.71,False,2026-03-04 16:15:36
3c658e,DLH943,Germany,50.0422,8.5662,,6.17,42.19,True,2026-03-04 16:15:36
3c6595,DLH7MM,Germany,47.427,8.4755,10058.4,223.8,174.46,False,2026-03-04 16:15:36
3c6594,DLH1TP,Germany,47.7165,9.2113,4229.1,133.9,267.36,False,2026-03-04 16:15:36
3c6593,DLH1YM,Germany,46.9011,6.9052,7277.1,231.15,214.11,False,2026-03-04 16:15:36
3c6598,DLH8JV,Germany,50.9306,8.4315,7665.72,194.77,317.25,False,2026-03-04 16:15:36
39d312,TVF72TA,France,43.3891,0.766,11887.2,222.81,192.4,False,2026-03-04 16:15:36
a21c82,N235QS,United States,50.3605,1.7591,10972.8,228.29,303.51,False,2026-03-04 16:15:36
402bb6,GBOOF,United Kingdom,50.1403,-5.3375,518.16,50.07,85.29,False,2026-03-04 16:15:36
4b5da4,TE23,Switzerland,47.4535,8.5595,,0.06,11.25,True,2026-03-04 16:15:36
4b5da5,TE24,Switzerland,47.4419,8.5652,,0.0,213.75,True,2026-03-04 16:15:36
4b5da8,ATL778,Switzerland,47.454,8.5571,,0.0,216.56,True,2026-03-04 16:15:36
e4a6d9,PSTRZ,Brazil,47.1957,-1.5575,11887.2,224.32,231.24,False,2026-03-04 16:15:36
39e68d,AFR1226,France,48.3695,4.9553,9989.82,218.23,119.83,False,2026-03-04 16:15:36
3c654a,LHX04E,Germany,44.5854,8.4693,11894.82,220.97,240.27,False,2026-03-04 16:15:36
39e681,AFR67DU,France,48.0105,6.4087,10058.4,217.68,109.03,False,2026-03-04 16:15:36
408267,GUIDO,United Kingdom,51.2018,-0.141,259.08,38.07,251.08,False,2026-03-04 16:15:36
39e688,AFR73DW,France,45.715,6.4855,11277.6,226.83,144.51,False,2026-03-04 16:15:36
3c4b49,EWG69PA,Germany,45.6143,7.8048,7566.66,197.23,299.71,False,2026-03-04 16:15:36
3c654e,LHX946,Germany,50.0465,8.5693,,0.0,205.31,True,2026-03-04 16:15:36
39e692,AFR19XH,France,46.8019,5.7525,11590.02,225.15,310.46,False,2026-03-04 16:15:36
39e697,AFR46BE,France,48.0082,2.5307,7833.36,203.22,162.62,False,2026-03-04 16:15:36
39e698,AFR1623,France,49.7735,8.5886,11582.4,219.67,270.0,False,2026-03-04 16:15:36
3443d5,VLG29AZ,Spain,44.7552,1.1727,11285.22,220.69,192.38,False,2026-03-04 16:15:36
3c64a1,DLH09H,Germany,48.5158,8.0603,10165.08,238.19,199.3,False,2026-03-04 16:15:36
3c64b0,DLH2LX,Germany,50.04,8.5576,,5.92,70.31,True,2026-03-04 16:15:36
3c64a6,DLH66N,Germany,49.4464,9.2223,4358.64,204.51,11.17,False,2026-03-04 16:15:36
3c64a5,DLH03X,Germany,46.0212,5.2328,11285.22,222.36,232.52,False,2026-03-04 16:15:36
3c64a4,DLH584,Germany,49.7864,9.0043,4160.52,188.09,126.21,False,2026-03-04 16:15:36
4aca07,NSZ3659,Sweden,47.9475,8.9642,11582.4,234.57,33.55,False,2026-03-04 16:15:36
505cb2,FJHMK,Slovakia,48.7873,7.8085,114.3,28.07,63.9,False,2026-03-04 16:15:36
3c64af,DLH07E,Germany,50.0429,8.5985,76.2,74.06,249.68,False,2026-03-04 16:15:36
4aca0b,NSZ5352,Sweden,46.6409,6.3115,10972.8,231.57,353.24,False,2026-03-04 16:15:36
403ee2,GBXPC,United Kingdom,50.8547,-0.1995,701.04,49.7,115.77,False,2026-03-04 16:15:36
403ee3,GBXPD,United Kingdom,51.2058,-0.1722,182.88,31.93,92.77,False,2026-03-04 16:15:36
710415,SVA124,Saudi Arabia,51.2406,6.4243,11277.6,247.92,120.56,False,2026-03-04 16:15:36
39221c,FJLKC,France,49.923,3.7188,1607.82,52.88,109.32,False,2026-03-04 16:15:36
02a1ae,LBT204,Tunisia,49.3341,6.3603,10866.12,219.75,358.39,False,2026-03-04 16:15:36
02a1ab,LBT396,Tunisia,45.2595,6.7167,11582.4,228.96,349.78,False,2026-03-04 16:15:36
4aca45,NSZ5324,Sweden,42.8886,0.6817,10972.8,237.4,348.37,False,2026-03-04 16:15:36
0a0074,DAH1084,Algeria,42.6999,1.3313,10965.18,236.81,352.13,False,2026-03-04 16:15:36
471faa,WZZ1JN,Hungary,41.2222,1.3797,11277.6,206.71,261.12,False,2026-03-04 16:15:36
0a007a,DAH1080,Algeria,45.8153,5.082,647.7,86.77,174.9,False,2026-03-04 16:15:36
3ffb1c,DMNEA,Germany,50.6342,6.509,1325.88,43.47,249.21,False,2026-03-04 16:15:36
4080a2,VIR401V,United Kingdom,50.0694,7.9686,11582.4,248.29,295.4,False,2026-03-04 16:15:36
