icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4c01f1,YUAPR,Serbia,30.055,31.4463,10972.8,193.13,306.44,False,2026-03-04 18:05:56
503d72,HST771,Lithuania,38.7783,29.9494,11887.2,238.32,159.53,False,2026-03-04 18:05:56
151ff9,AFL1863,Russian Federation,41.7102,45.3375,9890.76,228.87,55.81,False,2026-03-04 18:05:56
7c8066,QFA10,Australia,40.8854,47.0019,10660.38,266.75,95.64,False,2026-03-04 18:05:56
45d962,VKG841,Denmark,36.797,26.4408,10980.42,211.97,336.55,False,2026-03-04 18:05:56
4b9e53,TCGRS,Turkey,41.2394,40.5159,12192.0,165.64,265.55,False,2026-03-04 18:05:56
4bb92c,TCNIL,Turkey,39.6317,30.3805,8770.62,220.02,311.97,False,2026-03-04 18:05:56
71001f,FAD807,Saudi Arabia,40.0613,29.8699,7810.5,193.95,359.85,False,2026-03-04 18:05:56
06a256,LHOB247,Qatar,24.2957,51.4708,8702.04,194.02,193.96,False,2026-03-04 18:05:56
710106,SVA729,Saudi Arabia,22.5965,49.5783,10972.8,218.71,274.18,False,2026-03-04 18:05:56
010153,MSR800,Egypt,34.6268,27.8065,11277.6,266.22,139.07,False,2026-03-04 18:05:56
010143,MSR672,Egypt,28.7835,33.2283,10965.18,203.21,309.45,False,2026-03-04 18:05:56
4d2094,AXY532U,Malta,40.7954,27.7791,7124.7,188.3,270.63,False,2026-03-04 18:05:56
4ba503,TCIHC,Turkey,36.9867,30.7851,13114.02,222.26,354.42,False,2026-03-04 18:05:56
4bb865,PGT6BQ,Turkey,38.5153,30.3267,9753.6,220.96,336.54,False,2026-03-04 18:05:56
4bb870,PGT1885,Turkey,35.4276,33.37,4373.88,165.79,357.69,False,2026-03-04 18:05:56
4bb86f,PGT293D,Turkey,40.8708,29.2645,167.64,61.89,63.86,False,2026-03-04 18:05:56
504e7e,AUV2262,Republic of Moldova,33.3499,34.4704,10370.82,66.81,113.6,False,2026-03-04 18:05:56
4402b9,EJU17KD,Austria,38.3123,25.5514,10972.8,202.0,333.04,False,2026-03-04 18:05:56
46b8b3,AEE913,Greece,36.1489,28.83,11590.02,208.08,287.85,False,2026-03-04 18:05:56
407d5b,WUK7UQ,United Kingdom,29.2367,33.236,11277.6,272.86,127.11,False,2026-03-04 18:05:56
7100c2,SVA861,Saudi Arabia,22.5732,50.9985,9753.6,231.82,279.07,False,2026-03-04 18:05:56
4b906c,PGT69WT,Turkey,41.1215,38.9198,2804.16,150.25,88.82,False,2026-03-04 18:05:56
885107,THA955,Thailand,40.6025,48.7102,11277.6,273.81,88.28,False,2026-03-04 18:05:56
8013c3,AIC2015,India,31.0919,30.2899,11574.78,211.77,298.43,False,2026-03-04 18:05:56
505fa1,SQF963,Slovakia,22.6081,49.2489,13098.78,198.11,274.32,False,2026-03-04 18:05:56
