icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
39de4f,TVF50SV,France,43.1359,-4.7119,11597.64,226.5,23.42,False,2026-03-11 17:13:51
440da5,EJU59DF,Austria,42.4597,-2.8381,10972.8,237.07,65.1,False,2026-03-11 17:13:51
39de51,TVF47ZR,France,44.0935,-0.7517,11879.58,237.45,207.34,False,2026-03-11 17:13:51
39de50,TVF76DV,France,48.6129,2.6839,2628.9,133.96,47.18,False,2026-03-11 17:13:51
39de53,TVF68HB,France,41.2924,2.0875,,9.26,154.69,True,2026-03-11 17:13:51
39de55,TVF3825,France,47.2516,5.0502,10264.14,217.63,316.72,False,2026-03-11 17:13:51
39de54,TVF67QR,France,47.9992,2.8301,8382.0,199.34,156.74,False,2026-03-11 17:13:51
4b1804,SWR,Switzerland,47.4409,8.562,,0.0,244.69,True,2026-03-11 17:13:51
4b1805,SWR5MT,Switzerland,47.4543,8.5575,396.24,0.0,185.62,True,2026-03-11 17:13:51
4b1809,SWR59K,Switzerland,51.328,-0.1769,2133.6,115.43,326.45,False,2026-03-11 17:13:51
4b1800,SWR5GM,Switzerland,47.4565,8.557,,8.75,95.62,True,2026-03-11 17:13:51
4a2095,TOY15,Romania,44.2297,9.6259,12192.0,179.64,70.42,False,2026-03-11 17:13:51
4b1801,SWR3YA,Switzerland,47.4547,8.0143,4305.3,163.18,271.99,False,2026-03-11 17:13:51
4b1802,SWR175D,Switzerland,47.4534,8.5581,,0.0,5.62,True,2026-03-11 17:13:51
4952cb,TAP9117,Portugal,42.7804,-0.3184,10980.42,244.57,74.0,False,2026-03-11 17:13:51
489591,SPFMS,Poland,51.2366,16.8692,533.4,44.14,323.53,False,2026-03-11 17:13:51
4952d0,TAP9119,Portugal,42.315,-3.3948,10972.8,234.53,69.86,False,2026-03-11 17:13:51
01de72,BNI9U,Libyan Arab Jamahiriya,51.6617,19.4731,1714.5,43.87,140.71,False,2026-03-11 17:13:51
4b181a,SWR589X,Switzerland,50.467,11.1429,10972.8,226.33,204.29,False,2026-03-11 17:13:51
4b181b,SWR3PT,Switzerland,47.5168,8.3774,2918.46,127.15,247.9,False,2026-03-11 17:13:51
4b181c,SWR8VD,Switzerland,49.3947,3.4926,11582.4,222.83,317.43,False,2026-03-11 17:13:51
440daf,EJU86JE,Austria,50.4129,13.0918,9662.16,210.09,15.77,False,2026-03-11 17:13:51
39de45,TVF8602,France,42.5091,4.7007,11879.58,236.07,154.16,False,2026-03-11 17:13:51
440db0,EJU31NE,Austria,42.5519,-5.2551,10980.42,210.98,27.13,False,2026-03-11 17:13:51
39de47,TVF19XR,France,48.6928,2.2532,1219.2,83.77,237.29,False,2026-03-11 17:13:51
3945f5,FGRPV,France,47.7421,-2.68,396.24,34.5,290.06,False,2026-03-11 17:13:51
39de49,TVF61UE,France,46.934,-1.5564,11285.22,231.26,219.68,False,2026-03-11 17:13:51
39de40,TVF13QL,France,48.4515,0.5539,8785.86,212.09,225.69,False,2026-03-11 17:13:51
39de42,TVF61KC,France,44.4713,-0.4145,11894.82,236.45,208.74,False,2026-03-11 17:13:51
511187,MBU6TH,Estonia,38.6,-8.8616,10972.8,217.65,38.96,False,2026-03-11 17:13:51
511189,MBU8TN,Estonia,43.8766,-4.2845,10972.8,217.24,25.23,False,2026-03-11 17:13:51
408162,SRG387,United Kingdom,51.1154,-2.8468,426.72,81.26,131.66,False,2026-03-11 17:13:51
4acb03,NSZ8926,Sweden,40.3963,0.7848,11125.2,230.1,227.36,False,2026-03-11 17:13:51
408166,LJC9,United Kingdom,40.4754,10.123,13106.4,205.78,323.13,False,2026-03-11 17:13:51
