icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
782079,CAO3153,China,57.2106,86.4449,9753.6,224.78,302.38,False,2026-03-11 17:43:42
151dc6,AFL325,Russian Federation,53.1056,49.948,10972.8,27.68,318.01,False,2026-03-11 17:43:42
151e40,SDM6267,Russian Federation,65.1396,59.4461,10058.4,256.24,61.33,False,2026-03-11 17:43:42
151d97,AFL1445,Russian Federation,60.036,48.2916,10363.2,205.32,250.84,False,2026-03-11 17:43:42
781161,CCA436,China,55.7106,86.4463,11887.2,262.78,147.96,False,2026-03-11 17:43:42
781f2d,CCA828,China,56.6482,83.3135,11277.6,272.26,118.07,False,2026-03-11 17:43:42
781fb2,CCA968,China,56.6646,83.2574,11887.2,270.9,118.22,False,2026-03-11 17:43:42
507c3f,UZB667,Uzbekistan,50.0066,79.8935,11277.6,228.51,27.78,False,2026-03-11 17:43:42
507c54,UZB601,Uzbekistan,53.1079,49.9452,13106.4,27.7,328.67,False,2026-03-11 17:43:42
781684,CES710,China,56.2517,84.3209,11277.6,270.91,122.12,False,2026-03-11 17:43:42
7802fd,CSS111,China,54.8431,88.6335,9745.98,456.7,221.39,False,2026-03-11 17:43:42
7804a7,CES202,China,55.2325,87.6278,10668.0,266.57,122.71,False,2026-03-11 17:43:42
151fc1,SBI5257,Russian Federation,55.5394,88.9982,10675.62,27.66,189.64,False,2026-03-11 17:43:42
151ec2,SBI5203,Russian Federation,55.5396,88.9982,10668.0,28.2,165.2,False,2026-03-11 17:43:42
7808cb,CCA772,China,56.4167,84.188,10058.4,267.36,120.02,False,2026-03-11 17:43:42
