icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4b1817,SWR21M,Switzerland,49.2376,3.2909,11590.02,229.65,306.9,False,2026-03-04 16:14:42
39de4d,TVF8602,France,48.3552,2.3496,5318.76,177.83,185.64,False,2026-03-04 16:14:42
39de57,TVF76DV,France,44.9457,-3.4166,10972.8,221.3,33.43,False,2026-03-04 16:14:42
3cf0b8,PTN65Q,Germany,41.0996,4.7087,11879.58,195.89,276.94,False,2026-03-04 16:14:42
39de51,TVF61KC,France,48.7386,2.4623,1112.52,88.84,75.24,False,2026-03-04 16:14:42
39de50,TVF4681,France,48.5378,1.8742,1737.36,133.85,34.67,False,2026-03-04 16:14:42
4b1803,SWR13Y,Switzerland,48.5611,2.4698,9448.8,214.4,140.16,False,2026-03-04 16:14:42
4b1800,SWR4LT,Switzerland,47.5182,8.4866,640.08,73.89,136.97,False,2026-03-04 16:14:42
4b1801,SWR91Z,Switzerland,47.7182,8.4968,2057.4,122.26,310.39,False,2026-03-04 16:14:42
4b1802,SWR5GM,Switzerland,47.442,8.5612,,0.0,244.69,True,2026-03-04 16:14:42
4952ca,TAP67AM,Portugal,50.0437,2.3526,11582.4,223.59,34.31,False,2026-03-04 16:14:42
4952cf,TAP826,Portugal,44.9826,5.1774,10546.08,249.93,77.88,False,2026-03-04 16:14:42
408106,GVXNN,United Kingdom,50.7842,-3.2465,906.78,31.98,205.74,False,2026-03-04 16:14:42
4b181a,SWR1MC,Switzerland,47.7509,7.4418,5958.84,176.7,131.81,False,2026-03-04 16:14:42
39de32,FHXRS,France,44.4926,0.2111,822.96,52.72,118.57,False,2026-03-04 16:14:42
380bff,GTA1,France,45.7146,5.0778,,9.26,196.88,True,2026-03-04 16:14:42
39de46,TVF75MP,France,48.4247,2.4571,2148.84,148.74,291.51,False,2026-03-04 16:14:42
4b180c,SWISS,Switzerland,47.4448,8.5612,,0.0,244.69,True,2026-03-04 16:14:42
440db0,EJU86JE,Austria,44.0087,8.1203,6819.9,206.08,42.57,False,2026-03-04 16:14:42
39de47,TVF73VH,France,45.0532,-3.7552,11887.2,233.25,217.02,False,2026-03-04 16:14:42
7101f0,SVA7361,Saudi Arabia,48.04,9.7316,11887.2,244.64,139.95,False,2026-03-04 16:14:42
3c665a,VJH721,Germany,49.4205,9.7605,9890.76,220.45,131.69,False,2026-03-04 16:14:42
4bc8c9,PGT9ZR,Turkey,49.7017,9.7331,4907.28,207.19,302.94,False,2026-03-04 16:14:42
3d7f74,JMP902,Germany,49.44,5.4598,3962.4,89.39,78.04,False,2026-03-04 16:14:42
3c6678,DLH2RJ,Germany,47.5526,8.9855,10980.42,223.93,357.89,False,2026-03-04 16:14:42
4bc8d3,PGT3DQ,Turkey,41.2958,1.6455,10355.58,234.73,87.99,False,2026-03-04 16:14:42
3c6674,DLH11H,Germany,41.2988,2.0833,-45.72,58.93,65.22,False,2026-03-04 16:14:42
4b184d,PJS623,Switzerland,46.2625,7.2175,5654.04,200.64,0.44,False,2026-03-04 16:14:42
39470f,FGRYP,France,45.9298,4.6352,312.42,32.94,181.79,False,2026-03-04 16:14:42
3455d7,VOE7348,Spain,51.2895,7.9997,11574.78,209.12,14.24,False,2026-03-04 16:14:42
3455d8,VOE58YP,Spain,47.6323,-0.8115,5455.92,175.24,235.28,False,2026-03-04 16:14:42
440248,EJU34RW,Austria,45.5214,8.7635,685.8,89.59,349.08,False,2026-03-04 16:14:42
3c65c3,DLH5ML,Germany,50.0479,8.566,,2.31,340.31,True,2026-03-04 16:14:42
3c5ee6,EWG73A,Germany,48.6889,9.1983,,4.12,75.94,True,2026-03-04 16:14:42
3c65d2,DLH53U,Germany,44.4837,3.0263,11582.4,234.77,58.71,False,2026-03-04 16:14:42
3ffc7b,DMQIS,Germany,49.4344,8.5964,2895.6,83.21,122.12,False,2026-03-04 16:14:42
3c65c8,DLH05E,Germany,42.004,-3.9584,11574.78,229.48,68.84,False,2026-03-04 16:14:42
3ffc80,DMLGL,Germany,49.3696,8.7269,1059.18,70.46,65.87,False,2026-03-04 16:14:42
3c5ef8,EWG91E,Germany,51.299,6.7927,0.0,64.31,233.13,False,2026-03-04 16:14:42
3b7b3c,DRAGO64,France,44.627,-0.7043,441.96,63.69,9.77,False,2026-03-04 16:14:42
3c5eeb,EWG77C,Germany,48.2205,9.1411,6332.22,201.55,188.96,False,2026-03-04 16:14:42
3c5eea,EWG59G,Germany,48.9501,9.3718,8534.4,185.38,2.54,False,2026-03-04 16:14:42
3c5ef0,EWG2AW,Germany,48.6869,9.1999,289.56,0.0,165.94,True,2026-03-04 16:14:42
44020a,AUA1Y,Austria,50.1123,8.8911,1120.14,110.67,249.88,False,2026-03-04 16:14:42
