icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4bc8c6,,Turkey,40.9192,29.3673,632.46,99.64,64.63,False,2026-03-04 18:06:40
4bc8c3,PGT317,Turkey,40.5568,29.2035,1798.32,129.14,327.2,False,2026-03-04 18:06:40
471efd,WZZ44ZL,Hungary,36.8071,28.658,10972.8,203.28,319.62,False,2026-03-04 18:06:40
4bc8cf,PGT63UR,Turkey,38.4878,27.0991,2621.28,142.11,345.96,False,2026-03-04 18:06:40
46b82f,AEE994,Greece,39.8967,26.9918,9448.8,225.94,36.95,False,2026-03-04 18:06:40
4bb601,TCMPA,Turkey,35.0846,30.8668,13106.4,207.53,357.44,False,2026-03-04 18:06:40
86cef4,ANA220,Japan,40.1403,37.7082,11269.98,236.3,60.81,False,2026-03-04 18:06:40
408064,WUK1207,United Kingdom,41.1325,28.71,777.24,82.33,358.93,False,2026-03-04 18:06:40
5003e2,T7TLOL,San Marino,41.2202,28.7286,243.84,70.49,359.16,False,2026-03-04 18:06:40
39d30c,TVF50KR,France,34.9821,25.9288,10972.8,202.55,321.7,False,2026-03-04 18:06:40
4690e2,AEE4981,Greece,30.8883,30.5259,10972.8,197.6,316.58,False,2026-03-04 18:06:40
3c4b35,DLH716,Germany,40.8257,44.1454,10058.4,265.72,92.55,False,2026-03-04 18:06:40
3c4ad5,DLH754,Germany,22.8489,49.8361,11277.6,277.66,100.89,False,2026-03-04 18:06:40
4080ad,EZY58CL,United Kingdom,39.5894,27.1137,11277.6,249.28,136.59,False,2026-03-04 18:06:40
4bc84f,PGT88E,Turkey,40.6711,28.9792,1409.7,111.8,73.15,False,2026-03-04 18:06:40
4bc847,PGT390,Turkey,40.9873,29.5508,2682.24,141.05,64.28,False,2026-03-04 18:06:40
4bc88c,PGT5QJ,Turkey,41.0184,27.8734,6560.82,201.53,135.0,False,2026-03-04 18:06:40
4bc88d,PGT7RG,Turkey,40.8145,29.1124,853.44,90.44,64.75,False,2026-03-04 18:06:40
