icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4b1817,SWR21M,Switzerland,49.1747,3.4189,11590.02,229.24,306.97,False,2026-03-04 16:13:51
39de4d,TVF8602,France,48.4347,2.3727,4465.32,175.45,193.22,False,2026-03-04 16:13:51
39de57,TVF76DV,France,44.8612,-3.4951,10972.8,220.59,33.39,False,2026-03-04 16:13:51
3cf0b8,PTN65Q,Germany,41.0885,4.8299,11879.58,195.89,276.94,False,2026-03-04 16:13:51
39de51,TVF61KC,France,48.7293,2.4113,480.06,71.16,74.05,False,2026-03-04 16:13:51
39de50,TVF4681,France,48.486,1.8193,1943.1,138.84,34.28,False,2026-03-04 16:13:51
4b1803,SWR13Y,Switzerland,48.6366,2.3748,9448.8,214.4,140.16,False,2026-03-04 16:13:51
4b1800,SWR4LT,Switzerland,47.5452,8.4498,853.44,83.69,136.49,False,2026-03-04 16:13:51
4b1801,SWR91Z,Switzerland,47.6746,8.5506,2385.06,122.6,321.3,False,2026-03-04 16:13:51
4b1802,SWR5GM,Switzerland,47.442,8.5612,,0.0,244.69,True,2026-03-04 16:13:51
4952ca,TAP67AM,Portugal,49.9588,2.2625,11590.02,225.02,34.38,False,2026-03-04 16:13:51
4952cf,TAP826,Portugal,44.9592,5.0212,10828.02,244.18,77.84,False,2026-03-04 16:13:51
408106,GVXNN,United Kingdom,50.7959,-3.2371,807.72,29.03,187.13,False,2026-03-04 16:13:51
4b181a,SWR1MC,Switzerland,47.8211,7.377,6339.84,188.2,156.31,False,2026-03-04 16:13:51
39de32,FHXRS,France,44.4926,0.2111,822.96,52.72,118.57,False,2026-03-04 16:13:51
380bff,GTA1,France,45.7163,5.0745,,9.77,106.88,True,2026-03-04 16:13:51
39de46,TVF75MP,France,48.3991,2.5528,2339.34,148.17,292.02,False,2026-03-04 16:13:51
4b180c,SWISS,Switzerland,47.4448,8.5612,335.28,0.0,244.69,True,2026-03-04 16:13:51
39de45,TVF29VQ,France,43.978,-5.4727,11887.2,236.1,215.42,False,2026-03-04 16:13:51
440db0,EJU86JE,Austria,43.9402,8.0333,6339.84,198.43,42.58,False,2026-03-04 16:13:51
39de47,TVF73VH,France,45.1378,-3.6645,11879.58,233.27,217.65,False,2026-03-04 16:13:51
7101f0,SVA7361,Saudi Arabia,48.1254,9.6245,11887.2,244.64,139.95,False,2026-03-04 16:13:51
3c665a,VJH721,Germany,49.487,9.6441,10469.88,221.99,131.34,False,2026-03-04 16:13:51
4bc8c9,PGT9ZR,Turkey,49.6497,9.8567,5295.9,208.61,303.02,False,2026-03-04 16:13:51
3d7f74,JMP902,Germany,49.4317,5.3983,3962.4,89.29,78.37,False,2026-03-04 16:13:51
3c6678,DLH2RJ,Germany,47.4516,8.9909,10980.42,224.94,358.03,False,2026-03-04 16:13:51
