icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
e49406,GLO2031,Brazil,-21.6927,-42.1168,10972.8,223.85,209.16,False,2026-03-11 17:43:55
e49444,AZU2836,Brazil,-27.8803,-49.7443,11574.78,199.39,226.25,False,2026-03-11 17:43:55
e8022a,LPE2486,Chile,-6.8576,-76.0135,11887.2,234.39,10.5,False,2026-03-11 17:43:55
e492ff,PRTMM,Brazil,-23.469,-47.6758,4876.8,125.79,285.17,False,2026-03-11 17:43:55
a8453e,AVA9486,United States,-3.5196,-69.8001,3870.96,142.26,189.16,False,2026-03-11 17:43:55
e0b214,ARG1325,Argentina,-14.132,-58.7814,12192.0,245.37,191.73,False,2026-03-11 17:43:55
e07584,ARG1896,Argentina,-36.4214,-59.1692,9517.38,217.22,211.24,False,2026-03-11 17:43:55
e07582,ARG1841,Argentina,-39.2256,-62.4841,11277.6,248.02,26.88,False,2026-03-11 17:43:55
a65454,DAL1761,United States,12.493,-69.9292,830.58,126.48,54.44,False,2026-03-11 17:43:55
e49ed4,TAM3159,Brazil,-23.5256,-46.7258,1424.94,78.91,147.24,False,2026-03-11 17:43:55
e48011,TAM3419,Brazil,-24.2291,-48.0893,10660.38,256.9,28.46,False,2026-03-11 17:43:55
e48c4c,TAM3051,Brazil,-21.6734,-46.3829,10363.2,222.07,197.81,False,2026-03-11 17:43:55
e49388,AZU2732,Brazil,-26.9517,-49.0608,11582.4,211.31,213.38,False,2026-03-11 17:43:55
e49f43,AZU4002,Brazil,-19.8917,-41.8111,9144.0,196.65,284.55,False,2026-03-11 17:43:55
e49f5b,AZU4045,Brazil,-22.7181,-46.7545,5638.8,164.43,45.51,False,2026-03-11 17:43:55
e49f6d,PSBTA,Brazil,-20.2577,-40.2868,,1.54,126.56,True,2026-03-11 17:43:55
e48006,GLO9618,Brazil,-15.7462,-42.6593,11582.4,223.87,196.14,False,2026-03-11 17:43:55
e49f52,AZU2232,Brazil,-25.2906,-47.8648,10972.8,199.06,212.87,False,2026-03-11 17:43:55
e49311,AZU2723,Brazil,-5.2957,-39.4291,11582.4,237.56,298.45,False,2026-03-11 17:43:55
e49312,AZU2624,Brazil,-25.9467,-48.5387,11567.16,209.49,209.9,False,2026-03-11 17:43:55
e491f1,TAM3585,Brazil,-23.7764,-46.6656,1821.18,148.15,227.11,False,2026-03-11 17:43:55
0ac3fa,HK5279,Colombia,-3.8455,-69.8795,1737.36,127.76,177.0,False,2026-03-11 17:43:55
0ac3b9,HK5217G,Colombia,10.7762,-74.6963,0.0,46.77,320.36,False,2026-03-11 17:43:55
e0b148,FBZ5320,Argentina,-34.7628,-58.2123,4267.2,181.31,191.79,False,2026-03-11 17:43:55
e491a9,AZU4876,Brazil,-20.8941,-49.4586,1463.04,84.7,121.08,False,2026-03-11 17:43:55
e48b66,TAM3469,Brazil,-10.5613,-55.6321,10660.38,231.92,153.95,False,2026-03-11 17:43:55
e4926b,AZU4063,Brazil,-22.9199,-48.623,4267.2,132.79,285.27,False,2026-03-11 17:43:55
4843f2,,Kingdom of the Netherlands,-34.9878,-61.5997,11887.2,252.25,92.1,False,2026-03-11 17:43:55
e072d4,ARG1653,Argentina,-35.0498,-59.672,6316.98,195.55,57.9,False,2026-03-11 17:43:55
e490b1,AZU6055,Brazil,-23.6307,-46.6538,,14.4,157.5,True,2026-03-11 17:43:55
0c4354,,Dominican Republic,9.5006,-65.5073,10668.0,235.07,156.8,False,2026-03-11 17:43:55
a6c6cb,AVA8521,United States,9.8512,-73.4073,9197.34,231.97,194.78,False,2026-03-11 17:43:55
e49caa,GLO1125,Brazil,-18.9207,-42.9504,10972.8,220.11,251.18,False,2026-03-11 17:43:55
e4a4a9,PSBFS,Brazil,8.2998,-64.7555,12496.8,215.61,150.56,False,2026-03-11 17:43:55
a5810c,AVA9758,United States,4.8987,-74.0275,4061.46,161.38,18.78,False,2026-03-11 17:43:55
e4a540,PRMNE,Brazil,-14.7949,-54.7082,5669.28,189.84,154.48,False,2026-03-11 17:43:55
e49bfc,,Brazil,-20.419,-47.4074,10370.82,232.74,352.0,False,2026-03-11 17:43:55
e49bfd,TAM3523,Brazil,-3.6774,-39.2762,3535.68,155.64,93.41,False,2026-03-11 17:43:55
4007f7,BAW248,United Kingdom,-34.7512,-57.5688,7040.88,233.11,50.37,False,2026-03-11 17:43:55
e4908e,AZU8705,Brazil,12.8003,-61.8502,11277.6,241.14,148.34,False,2026-03-11 17:43:55
0bc080,MUS392,Saint Vincent and the Grenadines,13.0391,-61.136,2293.62,61.92,8.6,False,2026-03-11 17:43:55
e08594,JES3790,Argentina,-34.3741,-58.3566,2887.98,148.74,338.49,False,2026-03-11 17:43:55
e200bb,LVS115,Argentina,-34.6069,-56.9988,1089.66,50.31,106.03,False,2026-03-11 17:43:55
e200b7,LVS106,Argentina,-33.9516,-59.3123,1866.9,50.46,309.21,False,2026-03-11 17:43:55
e49c5a,TAM3509,Brazil,-3.7795,-38.5372,,0.0,194.06,True,2026-03-11 17:43:55
e4988d,GLO1546,Brazil,-23.3077,-48.405,9753.6,217.09,264.42,False,2026-03-11 17:43:55
e49891,PSGER,Brazil,-20.9364,-49.2954,746.76,65.07,145.3,False,2026-03-11 17:43:55
0d8367,YV3025,Venezuela,8.3014,-62.9994,2133.6,134.38,120.1,False,2026-03-11 17:43:55
