icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
3c664d,DLH1301,Germany,43.2704,25.2026,10363.2,233.54,301.03,False,2026-03-11 17:44:27
4bc8d4,PGT6KU,Turkey,44.4992,26.0516,11277.6,220.43,144.31,False,2026-03-11 17:44:27
471f6e,WMT1AN,Hungary,44.2847,22.6921,10980.42,224.98,247.83,False,2026-03-11 17:44:27
471f67,WMT765,Hungary,45.2337,23.6161,10568.94,219.67,113.02,False,2026-03-11 17:44:27
3c6703,DLH712,Germany,43.0567,29.944,11277.6,235.14,123.31,False,2026-03-11 17:44:27
48ca6b,SPTUL,Poland,50.0988,22.009,335.28,34.56,184.27,False,2026-03-11 17:44:27
3c64a2,DLH1293,Germany,43.1555,22.1015,10972.8,228.99,321.84,False,2026-03-11 17:44:27
3c4ad7,DLH728,Germany,43.987,28.2086,10058.4,244.27,123.49,False,2026-03-11 17:44:27
4bc889,PGT505G,Turkey,43.5343,22.7641,11277.6,229.85,119.2,False,2026-03-11 17:44:27
471d60,WZZ1RT,Hungary,45.5073,25.3425,10378.44,226.97,307.08,False,2026-03-11 17:44:27
471d61,WZZ44T,Hungary,44.9068,27.3948,10668.0,218.19,132.04,False,2026-03-11 17:44:27
471db3,WMT18TV,Hungary,45.8226,24.2606,10972.8,223.73,248.27,False,2026-03-11 17:44:27
4867c0,KLM62R,Kingdom of the Netherlands,45.9883,22.7272,11582.4,230.09,297.42,False,2026-03-11 17:44:27
3c0121,BVR101,Germany,44.3114,27.0264,12496.8,258.3,119.73,False,2026-03-11 17:44:27
780a61,CPA253,China,44.5873,26.5702,10972.8,245.92,305.12,False,2026-03-11 17:44:27
4baa0d,THY1XY,Turkey,43.2483,23.3788,10355.58,228.6,286.07,False,2026-03-11 17:44:27
77058c,ALK558,Sri Lanka,43.7116,28.2572,10668.0,232.55,118.83,False,2026-03-11 17:44:27
77058d,ALK564,Sri Lanka,43.7186,28.3497,10668.0,231.89,120.09,False,2026-03-11 17:44:27
770590,ALK503,Sri Lanka,45.7949,22.3222,11582.4,235.85,299.25,False,2026-03-11 17:44:27
4ca84b,RYR6KB,Ireland,43.2648,23.173,6408.42,208.51,334.89,False,2026-03-11 17:44:27
40688e,BAW277,United Kingdom,46.1399,22.9498,11879.58,248.24,119.01,False,2026-03-11 17:44:27
abaf6e,GTI5561,United States,45.6535,23.0119,11277.6,248.76,115.35,False,2026-03-11 17:44:27
48af19,LOT189,Poland,44.9817,27.288,11277.6,223.31,131.92,False,2026-03-11 17:44:27
461f5a,FIN67,Finland,49.9747,22.0378,10668.0,247.66,187.76,False,2026-03-11 17:44:27
461f54,FIN151,Finland,45.8583,25.8414,11887.2,244.46,134.49,False,2026-03-11 17:44:27
3c48f0,LHX9MF,Germany,44.5635,26.0613,76.2,68.91,83.14,False,2026-03-11 17:44:27
507ca5,MFX7686,Uzbekistan,45.1536,25.494,10668.0,227.55,120.28,False,2026-03-11 17:44:27
4d0117,CLX515,Luxembourg,45.188,25.1056,10363.2,247.08,302.07,False,2026-03-11 17:44:27
4bd2c8,TCTVH,Turkey,43.6563,22.4879,12496.8,220.86,119.13,False,2026-03-11 17:44:27
48ada8,LOT6PD,Poland,43.9046,23.211,8397.24,219.06,344.33,False,2026-03-11 17:44:27
48ada9,LOT646,Poland,45.7187,24.9562,8854.44,218.05,321.13,False,2026-03-11 17:44:27
48b204,,Poland,50.1105,22.0273,,5.4,180.0,True,2026-03-11 17:44:27
4caf26,RYR6GM,Ireland,44.8557,24.1993,10972.8,232.43,326.56,False,2026-03-11 17:44:27
4caf29,RYR48PD,Ireland,45.5175,23.7205,10698.48,228.01,297.26,False,2026-03-11 17:44:27
3c7a41,CFG2368,Germany,43.7025,28.573,10668.0,228.89,122.8,False,2026-03-11 17:44:27
424c8c,MABSU,United Kingdom,47.5559,22.7924,12192.0,234.86,319.09,False,2026-03-11 17:44:27
4ba893,THY6445,Turkey,45.6355,24.8923,11277.6,235.68,144.51,False,2026-03-11 17:44:27
aa0559,CKS9706,United States,43.7657,24.099,11277.6,252.85,116.98,False,2026-03-11 17:44:27
44068e,LDX10C,Austria,43.4306,23.326,9090.66,190.99,352.42,False,2026-03-11 17:44:27
48c2ac,RYR75BM,Poland,44.7255,24.201,7376.16,204.37,98.4,False,2026-03-11 17:44:27
4a3605,RO202,Romania,44.3599,25.6714,213.36,56.03,239.67,False,2026-03-11 17:44:27
504e86,FIA5547,Republic of Moldova,47.6906,23.2259,10965.18,224.08,281.39,False,2026-03-11 17:44:27
504e87,FIA5738,Republic of Moldova,47.5864,24.1864,10675.62,227.66,102.53,False,2026-03-11 17:44:27
407d74,BAW679,United Kingdom,43.9616,25.1697,10965.18,232.98,309.98,False,2026-03-11 17:44:27
885177,THA916,Thailand,45.6747,23.0915,10972.8,241.43,293.62,False,2026-03-11 17:44:27
