icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4bc8c3,PGT317,Turkey,40.4768,29.3603,2689.86,134.09,293.52,False,2026-03-04 18:04:36
471efd,WZZ44ZL,Hungary,36.6356,28.8406,10972.8,202.5,319.43,False,2026-03-04 18:04:36
46b82f,AEE994,Greece,39.695,26.7967,9456.42,224.61,36.71,False,2026-03-04 18:04:36
4bb601,TCMPA,Turkey,34.8638,30.8932,13106.4,208.58,357.31,False,2026-03-04 18:04:36
86cef4,ANA220,Japan,40.1403,37.7082,11269.98,236.3,60.81,False,2026-03-04 18:04:36
408064,WUK1207,United Kingdom,41.0282,28.7115,792.48,104.98,1.4,False,2026-03-04 18:04:36
5003e2,T7TLOL,San Marino,41.2202,28.7286,243.84,70.49,359.16,False,2026-03-04 18:04:36
39d30c,TVF50KR,France,34.9821,25.9288,10972.8,202.55,321.7,False,2026-03-04 18:04:36
4690e2,AEE4981,Greece,30.7283,30.7009,10972.8,197.97,316.68,False,2026-03-04 18:04:36
3c4b35,DLH716,Germany,40.8376,43.7592,10058.4,264.33,93.24,False,2026-03-04 18:04:36
40825f,EXS591C,United Kingdom,36.8804,30.7899,22.86,69.37,6.39,False,2026-03-04 18:04:36
3c4ad5,DLH754,Germany,22.9082,49.5017,11277.6,277.97,100.67,False,2026-03-04 18:04:36
4080ad,EZY58CL,United Kingdom,39.7918,26.8644,11285.22,249.19,135.59,False,2026-03-04 18:04:36
4bc84f,PGT88E,Turkey,40.6689,28.8109,1851.66,121.41,90.24,False,2026-03-04 18:04:36
4bc847,PGT390,Turkey,40.9234,29.3776,731.52,105.83,63.43,False,2026-03-04 18:04:36
4bc88c,PGT5QJ,Turkey,41.1823,27.6556,7703.82,212.52,133.43,False,2026-03-04 18:04:36
4bc88d,PGT7RG,Turkey,40.7424,29.0189,1211.58,119.2,353.06,False,2026-03-04 18:04:36
4bc899,PGT26NK,Turkey,41.4418,27.2324,9791.7,245.21,134.15,False,2026-03-04 18:04:36
4bc88e,PGT4ZL,Turkey,40.2453,32.0153,10668.0,237.08,106.0,False,2026-03-04 18:04:36
4bc88f,PGT234Q,Turkey,41.668,26.8968,10713.72,241.54,129.56,False,2026-03-04 18:04:36
738c0b,LOY872,Israel,33.7742,31.8909,4511.04,275.29,122.56,False,2026-03-04 18:04:36
4bc883,PGT74Y,Turkey,40.6263,28.9603,1889.76,128.19,15.6,False,2026-03-04 18:04:36
4bc882,PGT9QX,Turkey,41.7731,25.7873,10668.0,244.18,102.16,False,2026-03-04 18:04:36
500239,SMB442,San Marino,29.3911,32.4451,13106.4,196.36,308.19,False,2026-03-04 18:04:36
151dfb,SDM5964,Russian Federation,40.1372,37.7009,10668.0,210.96,60.81,False,2026-03-04 18:04:36
73934e,HEZ341,Israel,38.125,27.26,11879.58,252.38,139.13,False,2026-03-04 18:04:36
500205,MEA368,San Marino,29.2303,32.1189,9433.56,257.23,143.7,False,2026-03-04 18:04:36
500213,MEA242,San Marino,36.4756,27.0676,10668.0,253.16,104.23,False,2026-03-04 18:04:36
4b0280,EZS21KJ,Switzerland,30.2735,31.1936,10972.8,194.36,316.93,False,2026-03-04 18:04:36
5001e5,MEA1429,San Marino,31.6768,31.3523,10370.82,212.8,354.87,False,2026-03-04 18:04:36
151da1,AFL913,Russian Federation,32.5316,31.1179,10363.2,200.88,346.07,False,2026-03-04 18:04:36
42475f,VPCCC,United Kingdom,28.6979,33.5758,11582.4,184.69,306.39,False,2026-03-04 18:04:36
4844b8,BFY408R,Kingdom of the Netherlands,34.6266,27.5258,13106.4,226.67,323.68,False,2026-03-04 18:04:36
151e25,TYA6102,Russian Federation,37.2804,31.0363,10363.2,224.42,28.33,False,2026-03-04 18:04:36
32b406,KAYI0003,Italy,40.616,26.9903,9906.0,95.44,311.94,False,2026-03-04 18:04:36
7105b0,SVA835,Saudi Arabia,22.6002,49.5212,11582.4,219.7,274.03,False,2026-03-04 18:04:36
151d89,AFL2143,Russian Federation,40.0504,37.9194,10668.0,205.18,55.83,False,2026-03-04 18:04:36
7105a5,KNE634,Saudi Arabia,41.3772,42.5639,10972.8,233.59,260.62,False,2026-03-04 18:04:36
151d72,AZV948,Russian Federation,29.2587,32.7452,10363.2,198.55,305.3,False,2026-03-04 18:04:36
151d8a,AFL427,Russian Federation,40.1353,37.2112,10668.0,210.88,65.5,False,2026-03-04 18:04:36
151d9e,AFL420,Russian Federation,38.7311,31.9308,10668.0,234.44,206.73,False,2026-03-04 18:04:36
896272,DUB4,United Arab Emirates,23.3633,48.8022,11887.2,292.51,92.62,False,2026-03-04 18:04:36
440bab,AOJ77E,Austria,29.9156,31.6862,14325.6,208.33,304.44,False,2026-03-04 18:04:36
4bab2d,THY7QW,Turkey,40.8273,25.2631,9753.6,216.77,265.37,False,2026-03-04 18:04:36
4bab55,TKJ9TW,Turkey,41.067,39.557,1036.32,104.04,112.38,False,2026-03-04 18:04:36
4bab56,TKJ94F,Turkey,38.8985,30.0787,9144.0,213.15,254.89,False,2026-03-04 18:04:36
4bb27a,THY24S,Turkey,40.9699,28.3157,1584.96,126.34,115.31,False,2026-03-04 18:04:36
4bb28e,THY69L,Turkey,41.1947,28.7087,403.86,75.64,358.83,False,2026-03-04 18:04:36
4bb274,THY3PC,Turkey,31.457,31.136,9136.38,242.56,170.48,False,2026-03-04 18:04:36
896401,ABY168,United Arab Emirates,26.4554,49.2002,5615.94,172.03,249.89,False,2026-03-04 18:04:36
70c106,OMA2123,Oman,34.5305,27.7877,10972.8,199.34,330.13,False,2026-03-04 18:04:36
70c104,OMA168,Oman,38.5931,29.8058,11887.2,242.89,161.99,False,2026-03-04 18:04:36
70c11f,OMA166,Oman,34.5855,30.8873,11887.2,246.06,177.96,False,2026-03-04 18:04:36
4c80a5,CYP312,Cyprus,36.5587,27.4586,11582.4,204.88,293.22,False,2026-03-04 18:04:36
4bb0f0,THY62Y,Turkey,41.8476,31.0068,9006.84,247.15,94.42,False,2026-03-04 18:04:36
896309,UAE46,United Arab Emirates,35.5228,25.9304,10668.0,270.8,143.11,False,2026-03-04 18:04:36
896312,UAE1X,United Arab Emirates,36.0669,25.4205,11277.6,268.75,142.78,False,2026-03-04 18:04:36
89630e,UAE5GU,United Arab Emirates,36.0086,25.4748,10668.0,267.62,142.73,False,2026-03-04 18:04:36
acb0e7,,United States,28.651,31.2798,12496.8,287.86,131.67,False,2026-03-04 18:04:36
70c0e0,OMA406,Oman,29.9774,31.6623,2430.78,150.24,135.14,False,2026-03-04 18:04:36
70c0e1,OMA2162,Oman,39.3003,29.6938,11887.2,240.74,158.7,False,2026-03-04 18:04:36
70c0f6,OMA123,Oman,34.297,27.7034,11574.78,221.25,316.51,False,2026-03-04 18:04:36
4bb202,THY254,Turkey,40.4113,32.005,10058.4,237.32,97.85,False,2026-03-04 18:04:36
4bb20d,THY354,Turkey,40.0405,38.2801,10066.02,211.69,80.63,False,2026-03-04 18:04:36
70c0c9,OMA676,Oman,23.0302,51.2143,10668.0,255.16,99.63,False,2026-03-04 18:04:36
4baa4e,THY1LK,Turkey,40.6392,28.1334,7955.28,226.24,234.72,False,2026-03-04 18:04:36
4bb143,THY11,Turkey,41.8879,28.4187,5516.88,206.29,313.89,False,2026-03-04 18:04:36
4baa59,THY7ZJ,Turkey,41.4318,28.8204,1592.58,134.32,354.73,False,2026-03-04 18:04:36
8963f3,UAE7CN,United Arab Emirates,23.1304,50.2654,11887.2,275.88,98.04,False,2026-03-04 18:04:36
8963ec,UAE1DM,United Arab Emirates,34.8584,27.5597,10972.8,222.96,330.71,False,2026-03-04 18:04:36
4baa84,THY6PQ,Turkey,37.7134,30.4163,5943.6,196.56,162.8,False,2026-03-04 18:04:36
4baa8c,THY5WP,Turkey,40.6038,29.8094,5958.84,200.4,283.36,False,2026-03-04 18:04:36
4a1923,UZS3304,Romania,40.7879,45.0631,10058.4,250.5,93.53,False,2026-03-04 18:04:36
4baa66,THY6GP,Turkey,38.7705,31.3432,10355.58,211.96,306.31,False,2026-03-04 18:04:36
4bb14e,THY6213,Turkey,41.1472,29.3682,3139.44,149.54,229.18,False,2026-03-04 18:04:36
4baa70,THY6QT,Turkey,41.0751,28.9324,4724.4,174.28,183.89,False,2026-03-04 18:04:36
4baa6f,THY6NV,Turkey,41.351,28.8015,1043.94,120.15,32.94,False,2026-03-04 18:04:36
4bb166,THY7PL,Turkey,38.0672,27.2753,1249.68,119.66,256.32,False,2026-03-04 18:04:36
4ac9c6,BLX3KW,Sweden,37.0996,25.6261,10363.2,208.73,342.06,False,2026-03-04 18:04:36
a98ac7,UNIDENT,United States,25.4498,50.9329,3649.98,24.16,243.43,False,2026-03-04 18:04:36
a98ac9,UNIDENT,United States,25.0253,51.1938,2148.84,32.94,178.21,False,2026-03-04 18:04:36
89647b,UAE6AQ,United Arab Emirates,25.1202,55.5866,1097.28,132.81,308.87,False,2026-03-04 18:04:36
4005be,BAW263,United Kingdom,35.4763,29.1429,11887.2,268.46,135.31,False,2026-03-04 18:04:36
8963a1,UAE9746,United Arab Emirates,22.9597,51.6563,11277.6,273.1,99.87,False,2026-03-04 18:04:36
a5cd55,GTI9662,United States,41.7011,29.0201,3749.04,192.02,67.97,False,2026-03-04 18:04:36
4242f4,AHY1092,United Kingdom,40.116,37.6527,11887.2,247.29,61.14,False,2026-03-04 18:04:36
4bb061,THY3LG,Turkey,39.823,29.3741,9060.18,231.21,162.65,False,2026-03-04 18:04:36
4bb02b,TKJ1AR,Turkey,40.1923,31.8245,10972.8,212.46,278.91,False,2026-03-04 18:04:36
4bb070,THY8VP,Turkey,41.1798,28.9418,3299.46,163.51,184.15,False,2026-03-04 18:04:36
4bb06f,THY43K,Turkey,40.9203,28.959,5189.22,195.74,162.57,False,2026-03-04 18:04:36
4bcece,TCSVN,Turkey,39.2539,27.1691,9136.38,228.69,9.84,False,2026-03-04 18:04:36
740828,RJA614,Jordan,23.2558,49.7204,11887.2,276.65,99.09,False,2026-03-04 18:04:36
740823,RJA522,Jordan,31.0263,35.89,6096.0,163.93,21.73,False,2026-03-04 18:04:36
507cb0,FKH5502,Uzbekistan,36.9065,31.916,10363.2,246.56,91.91,False,2026-03-04 18:04:36
8965fc,ROJ009,United Arab Emirates,28.4277,33.816,11582.4,193.15,308.95,False,2026-03-04 18:04:36
4bcda6,SXS41D,Turkey,36.8915,31.059,2720.34,157.15,205.81,False,2026-03-04 18:04:36
700025,KMF9909,Afghanistan,41.4102,42.8323,10363.2,213.38,260.42,False,2026-03-04 18:04:36
8880e2,HVN36,Viet Nam,40.6025,47.3339,10668.0,270.76,91.96,False,2026-03-04 18:04:36
700017,AFG713,Afghanistan,39.9483,39.7411,10972.8,222.27,269.07,False,2026-03-04 18:04:36
4d00f6,LGL51,Luxembourg,28.6377,31.2967,12496.8,273.6,131.88,False,2026-03-04 18:04:36
748053,CDX553,Lebanon,34.9893,31.9114,8884.92,239.55,119.32,False,2026-03-04 18:04:36
748021,MEA422,Lebanon,30.0713,33.6356,11277.6,263.87,161.71,False,2026-03-04 18:04:36
748025,MEA1268,Lebanon,38.4576,30.1006,10668.0,235.85,159.71,False,2026-03-04 18:04:36
15206f,SVR1824,Russian Federation,32.3569,31.2802,9753.6,210.8,354.68,False,2026-03-04 18:04:36
4b984f,FHY4916,Turkey,35.1409,33.5394,106.68,71.55,291.95,False,2026-03-04 18:04:36
748019,MEA576,Lebanon,31.8547,31.2879,11582.4,223.9,1.84,False,2026-03-04 18:04:36
748018,MEA267,Lebanon,41.0902,28.7311,1005.84,93.64,359.06,False,2026-03-04 18:04:36
15202e,AFL769D,Russian Federation,40.5611,38.7045,10157.46,202.06,62.06,False,2026-03-04 18:04:36
4b8533,PGT718L,Turkey,39.7605,32.9416,9052.56,210.03,282.88,False,2026-03-04 18:04:36
406f7b,BAW9157,United Kingdom,35.5195,31.0242,10668.0,273.69,162.72,False,2026-03-04 18:04:36
507c71,QNT6622,Uzbekistan,36.2432,30.8177,9959.34,220.28,358.26,False,2026-03-04 18:04:36
76cdb1,SIA377,Singapore,40.0481,47.0764,11277.6,271.21,95.22,False,2026-03-04 18:04:36
8966ca,A6AFC,United Arab Emirates,31.4714,31.38,13106.4,231.82,350.93,False,2026-03-04 18:04:36
4ba9cb,THY51U,Turkey,40.6821,28.9756,5097.78,207.11,158.28,False,2026-03-04 18:04:36
4ba9e4,THY6884,Turkey,36.189,30.7761,11277.6,256.56,165.13,False,2026-03-04 18:04:36
01024f,MSC2951,Egypt,35.5932,26.0148,11269.98,248.7,146.05,False,2026-03-04 18:04:36
010250,LMU626,Egypt,38.5065,26.7977,10660.38,250.49,138.91,False,2026-03-04 18:04:36
010242,MSR848,Egypt,32.9671,29.5801,10066.02,256.64,137.19,False,2026-03-04 18:04:36
010244,MSR786,Egypt,37.1418,25.4587,10668.0,252.61,140.7,False,2026-03-04 18:04:36
010247,MSR758,Egypt,36.8812,25.7126,10668.0,254.93,140.98,False,2026-03-04 18:04:36
010274,NMA696,Egypt,31.8942,32.4751,10972.8,216.78,329.48,False,2026-03-04 18:04:36
010269,MSC485,Egypt,30.0716,31.3166,8564.88,257.27,141.98,False,2026-03-04 18:04:36
01020b,MSR774,Egypt,34.3231,28.1228,10668.0,256.45,139.31,False,2026-03-04 18:04:36
717c8b,FAD573,Saudi Arabia,41.218,28.7287,251.46,74.6,359.21,False,2026-03-04 18:04:36
010205,MSR779,Egypt,34.9341,26.935,10637.52,209.33,317.29,False,2026-03-04 18:04:36
010209,MSR968,Egypt,23.2423,49.8202,10668.0,259.99,99.11,False,2026-03-04 18:04:36
507c4d,UZB273,Uzbekistan,41.2184,30.8439,8618.22,208.57,274.81,False,2026-03-04 18:04:36
507c4b,UZB335,Uzbekistan,32.1999,31.05,11277.6,251.19,174.48,False,2026-03-04 18:04:36
0101cd,RBG591,Egypt,28.5486,32.7223,10614.66,253.83,146.41,False,2026-03-04 18:04:36
0101bc,MSR736,Egypt,33.1616,30.9474,10668.0,242.44,178.05,False,2026-03-04 18:04:36
4075bb,EXS37FA,United Kingdom,38.2837,27.0259,10972.8,199.01,336.22,False,2026-03-04 18:04:36
4ba9aa,THY6JG,Turkey,36.7531,35.5647,7559.04,213.17,123.38,False,2026-03-04 18:04:36
4ba9c2,THY236,Turkey,40.2898,37.6505,10668.0,234.65,84.46,False,2026-03-04 18:04:36
4ba9d4,THY38Y,Turkey,33.0484,34.1763,11887.2,80.4,299.52,False,2026-03-04 18:04:36
46bc52,AEE6LS,Greece,39.7922,25.1039,647.7,87.03,21.86,False,2026-03-04 18:04:36
46bc4b,AEE7MT,Greece,38.6004,25.7493,4876.8,123.87,241.2,False,2026-03-04 18:04:36
0101b7,MSR732,Egypt,33.481,29.01,11277.6,260.95,136.84,False,2026-03-04 18:04:36
4ba9b0,THY2LB,Turkey,41.2772,28.9481,2712.72,151.77,179.42,False,2026-03-04 18:04:36
4b8e47,PGT76WA,Turkey,39.9688,29.1706,8267.7,220.51,196.96,False,2026-03-04 18:04:36
400afe,EFW6DG,United Kingdom,34.9303,33.6746,777.24,99.31,351.66,False,2026-03-04 18:04:36
4b8212,TUAF810,Turkey,41.4518,27.7435,10058.4,214.01,115.33,False,2026-03-04 18:04:36
4ba8d5,TKJ9TQ,Turkey,40.811,29.1025,784.86,99.62,63.96,False,2026-03-04 18:04:36
4caeea,KZR2214,Ireland,29.0332,32.9607,10370.82,197.72,308.45,False,2026-03-04 18:04:36
4caecc,RYR7HQ,Ireland,37.2631,26.9693,11582.4,210.71,311.24,False,2026-03-04 18:04:36
717ca4,SVA261,Saudi Arabia,38.6019,30.5739,10363.2,223.95,354.07,False,2026-03-04 18:04:36
717cfa,KNE652,Saudi Arabia,41.3558,42.5267,10972.8,233.12,251.61,False,2026-03-04 18:04:36
4ba952,THY2YJ,Turkey,38.9919,29.787,10058.4,249.02,164.3,False,2026-03-04 18:04:36
4c16a9,PNC1A,Serbia,22.8763,52.173,11887.2,272.17,100.01,False,2026-03-04 18:04:36
4ba930,THY7WS,Turkey,41.2297,28.7081,198.12,71.0,359.17,False,2026-03-04 18:04:36
4ba99a,THY4CX,Turkey,39.7054,29.6318,9448.8,231.32,125.95,False,2026-03-04 18:04:36
514005,,Georgia,41.5792,40.2867,,0.0,0.0,True,2026-03-04 18:04:36
407eb5,DHK814,United Kingdom,41.1699,45.813,11887.2,260.48,109.26,False,2026-03-04 18:04:36
4b8e03,PGT327,Turkey,41.0526,39.1879,11582.4,226.91,276.77,False,2026-03-04 18:04:36
407eec,EZY34CG,United Kingdom,35.4223,26.0094,11277.6,250.84,142.92,False,2026-03-04 18:04:36
74482a,RJA163,Jordan,36.0963,30.8236,10972.8,209.58,357.47,False,2026-03-04 18:04:36
744826,RJA126,Jordan,37.3674,26.8749,10675.62,255.77,136.06,False,2026-03-04 18:04:36
744821,RJA130,Jordan,37.4234,26.812,10066.02,258.63,139.28,False,2026-03-04 18:04:36
4ba90b,THY5EB,Turkey,41.8936,27.5779,8153.4,225.77,302.53,False,2026-03-04 18:04:36
4ba905,TKJ9PJ,Turkey,40.8122,29.8527,4328.16,191.71,113.4,False,2026-03-04 18:04:36
4ba901,TKJ3UD,Turkey,36.7178,30.6588,1082.04,132.54,184.01,False,2026-03-04 18:04:36
4d22ac,BBG9707,Malta,35.3842,26.8757,10972.8,204.96,323.68,False,2026-03-04 18:04:36
424c03,MAMNM,United Kingdom,39.5121,26.7831,10660.38,241.13,47.94,False,2026-03-04 18:04:36
406b4a,VIR358,United Kingdom,40.6048,47.2448,11277.6,272.66,90.11,False,2026-03-04 18:04:36
155c68,RWZ560,Russian Federation,41.9198,45.8355,9090.66,213.72,83.78,False,2026-03-04 18:04:36
503d1f,FKH7622,Lithuania,40.1301,43.7632,12192.0,216.41,259.04,False,2026-03-04 18:04:36
7448a3,RJA104,Jordan,30.2424,33.2321,10668.0,263.13,125.77,False,2026-03-04 18:04:36
44067b,IJM011,Austria,38.5357,25.5231,11277.6,269.33,133.14,False,2026-03-04 18:04:36
48c1a7,RYR5110,Poland,35.0808,31.0682,9197.34,210.7,300.2,False,2026-03-04 18:04:36
4b9dec,THY6551,Turkey,40.9923,28.5385,922.02,114.21,89.74,False,2026-03-04 18:04:36
4c01f1,YUAPR,Serbia,29.9854,31.5544,10972.8,192.71,306.53,False,2026-03-04 18:04:36
503d72,HST771,Lithuania,38.9402,29.8716,11887.2,237.6,158.94,False,2026-03-04 18:04:36
151ff9,AFL1863,Russian Federation,41.7102,45.3375,9685.02,228.87,55.81,False,2026-03-04 18:04:36
7c8066,QFA10,Australia,40.8854,47.0019,10660.38,266.75,95.64,False,2026-03-04 18:04:36
45d962,VKG841,Denmark,36.658,26.5159,10980.42,210.82,336.56,False,2026-03-04 18:04:36
4b9e53,TCGRS,Turkey,41.2394,40.5159,12192.0,165.64,265.55,False,2026-03-04 18:04:36
4bb92c,TCNIL,Turkey,39.5265,30.5309,9144.0,221.44,312.18,False,2026-03-04 18:04:36
71001f,FAD807,Saudi Arabia,39.9209,29.8768,8587.74,200.99,349.38,False,2026-03-04 18:04:36
45ab4b,JTD472,Denmark,39.0145,25.0014,10972.8,203.64,334.41,False,2026-03-04 18:04:36
06a256,LHOB247,Qatar,24.4345,51.5037,8016.24,204.23,192.22,False,2026-03-04 18:04:36
51009b,BRU8216,Belarus,40.0499,38.4299,10668.0,211.17,56.43,False,2026-03-04 18:04:36
710106,SVA729,Saudi Arabia,22.5965,49.5783,10972.8,218.71,274.18,False,2026-03-04 18:04:36
010153,MSR800,Egypt,34.7842,27.6408,11277.6,266.56,138.99,False,2026-03-04 18:04:36
010143,MSR672,Egypt,28.6855,33.3629,10965.18,202.74,309.75,False,2026-03-04 18:04:36
4bb861,PGT34YK,Turkey,37.7405,33.3618,9456.42,230.21,66.7,False,2026-03-04 18:04:36
4d2094,AXY532U,Malta,40.7921,27.9488,6446.52,176.11,272.51,False,2026-03-04 18:04:36
4ba503,TCIHC,Turkey,36.8276,30.7979,13106.4,222.81,358.68,False,2026-03-04 18:04:36
4bb865,PGT6BQ,Turkey,38.3462,30.4203,9753.6,221.84,336.35,False,2026-03-04 18:04:36
4bb870,PGT1885,Turkey,35.317,33.3755,3429.0,131.78,357.99,False,2026-03-04 18:04:36
4bb86f,PGT293D,Turkey,40.8489,29.2052,472.44,74.78,64.32,False,2026-03-04 18:04:36
504e7e,AUV2262,Republic of Moldova,33.3499,34.4704,10370.82,66.81,113.6,False,2026-03-04 18:04:36
4402b9,EJU17KD,Austria,38.1829,25.6348,10988.04,204.07,333.18,False,2026-03-04 18:04:36
46b8b3,AEE913,Greece,36.103,29.0056,11590.02,207.59,287.9,False,2026-03-04 18:04:36
407d5b,WUK7UQ,United Kingdom,29.3545,33.0578,11285.22,272.96,126.96,False,2026-03-04 18:04:36
7100c0,SVA772,Saudi Arabia,22.913,51.9481,10668.0,264.3,99.98,False,2026-03-04 18:04:36
7100c2,SVA861,Saudi Arabia,22.5486,51.1649,9753.6,232.33,279.05,False,2026-03-04 18:04:36
407178,EXS3YT,United Kingdom,40.0767,25.0342,11582.4,202.21,318.2,False,2026-03-04 18:04:36
885107,THA955,Thailand,40.6025,48.7102,11277.6,273.81,88.28,False,2026-03-04 18:04:36
8013c3,AIC2015,India,30.9886,30.4155,11582.4,212.52,316.57,False,2026-03-04 18:04:36
505fa1,SQF963,Slovakia,22.6081,49.2489,13098.78,198.11,274.32,False,2026-03-04 18:04:36
