icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
80142a,IGO541,India,20.0271,75.4989,10980.42,221.18,208.17,False,2026-03-11 17:43:55
80142b,IGO645H,India,13.802,76.3712,9631.68,230.06,289.33,False,2026-03-11 17:43:55
801441,AIC2791,India,14.2313,74.8946,11277.6,225.24,153.84,False,2026-03-11 17:43:55
78089d,B8136,China,26.3434,82.4448,12496.8,276.98,106.95,False,2026-03-11 17:43:55
800d40,AIC2433,India,27.5558,76.4736,7802.88,215.36,205.77,False,2026-03-11 17:43:55
801431,IGO3123,India,24.5854,88.861,9738.36,236.87,236.97,False,2026-03-11 17:43:55
80146f,IGO369H,India,28.3986,76.4511,5219.7,168.18,63.28,False,2026-03-11 17:43:55
710101,SVA985,Saudi Arabia,22.5132,89.6678,9144.0,245.67,276.98,False,2026-03-11 17:43:55
801461,IGO874H,India,25.0472,81.9362,8229.6,212.81,63.74,False,2026-03-11 17:43:55
80145b,IGO562P,India,25.549,76.5258,8740.14,242.73,162.1,False,2026-03-11 17:43:55
800d7a,SEJ337,India,19.336,73.1865,3954.78,124.93,297.2,False,2026-03-11 17:43:55
801470,IGO123F,India,24.6344,81.3078,10355.58,207.67,249.86,False,2026-03-11 17:43:55
80148d,IGO5082,India,29.2857,76.9259,8046.72,237.72,11.99,False,2026-03-11 17:43:55
80149e,IGO975,India,18.4396,84.22,10668.0,254.21,51.0,False,2026-03-11 17:43:55
800ba0,LLR548,India,13.2079,77.6069,1310.64,97.24,90.91,False,2026-03-11 17:43:55
800bfa,AIC2642,India,13.8538,77.5828,7840.98,207.62,327.14,False,2026-03-11 17:43:55
801531,IGO732C,India,13.2758,78.3725,5295.9,198.21,272.23,False,2026-03-11 17:43:55
801532,IGO995F,India,19.0919,73.0998,1135.38,90.55,269.35,False,2026-03-11 17:43:55
8850b6,THA309,Thailand,23.8899,89.8154,12192.0,223.86,296.92,False,2026-03-11 17:43:55
80154e,FQA353,India,24.1096,85.5365,10972.8,203.05,303.01,False,2026-03-11 17:43:55
7100c3,SVA819,Saudi Arabia,13.0388,77.5147,9753.6,258.54,298.66,False,2026-03-11 17:43:55
801553,AIC2784,India,19.3862,73.0139,3467.1,137.7,212.8,False,2026-03-11 17:43:55
801554,IGO727E,India,25.364,75.3424,10972.8,219.94,206.68,False,2026-03-11 17:43:55
801551,IGO626J,India,21.1665,87.3105,9883.14,231.47,231.68,False,2026-03-11 17:43:55
80158b,AIC2733,India,12.7147,75.9311,10363.2,238.62,325.01,False,2026-03-11 17:43:55
80159d,AIC2869,India,18.2228,74.474,9631.68,259.63,110.41,False,2026-03-11 17:43:55
801597,AIC2145,India,28.5607,77.084,,0.06,323.44,True,2026-03-11 17:43:55
801594,AXB1053,India,25.3695,82.9172,9144.0,218.46,328.48,False,2026-03-11 17:43:55
8850af,THA315,Thailand,26.5032,81.4536,12192.0,210.92,306.87,False,2026-03-11 17:43:55
885112,THA349,Thailand,30.9216,76.1165,12192.0,208.17,291.3,False,2026-03-11 17:43:55
