icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4bc8c3,PGT317,Turkey,40.4874,29.3289,2537.46,133.77,294.3,False,2026-03-04 18:04:57
471efd,WZZ44ZL,Hungary,36.6647,28.8096,10972.8,202.83,319.32,False,2026-03-04 18:04:57
46b82f,AEE994,Greece,39.728,26.8285,9456.42,224.61,36.71,False,2026-03-04 18:04:57
4bb601,TCMPA,Turkey,34.896,30.8767,13106.4,208.56,357.46,False,2026-03-04 18:04:57
86cef4,ANA220,Japan,40.1403,37.7082,11277.6,236.3,60.81,False,2026-03-04 18:04:57
408064,WUK1207,United Kingdom,41.0452,28.7116,792.48,104.95,0.0,False,2026-03-04 18:04:57
5003e2,T7TLOL,San Marino,41.2202,28.7286,243.84,70.49,359.16,False,2026-03-04 18:04:57
39d30c,TVF50KR,France,34.9821,25.9288,10972.8,202.55,321.7,False,2026-03-04 18:04:57
4690e2,AEE4981,Greece,30.7546,30.6723,10972.8,197.97,316.68,False,2026-03-04 18:04:57
3c4b35,DLH716,Germany,40.8356,43.8256,10058.4,264.64,92.34,False,2026-03-04 18:04:57
40825f,EXS591C,United Kingdom,36.8804,30.7899,22.86,69.37,6.39,False,2026-03-04 18:04:57
3c4ad5,DLH754,Germany,22.9082,49.5017,11277.6,277.97,100.67,False,2026-03-04 18:04:57
4080ad,EZY58CL,United Kingdom,39.7582,26.907,11277.6,249.56,135.67,False,2026-03-04 18:04:57
4bc84f,PGT88E,Turkey,40.6688,28.8386,1783.08,115.75,90.25,False,2026-03-04 18:04:57
4bc847,PGT390,Turkey,40.9336,29.4044,967.74,122.63,63.86,False,2026-03-04 18:04:57
4bc88c,PGT5QJ,Turkey,41.1541,27.6919,7620.0,210.63,135.49,False,2026-03-04 18:04:57
4bc88d,PGT7RG,Turkey,40.76,29.017,1143.0,112.71,1.57,False,2026-03-04 18:04:57
4bc899,PGT26NK,Turkey,41.4093,27.2769,9654.54,243.38,134.23,False,2026-03-04 18:04:57
4bc88e,PGT4ZL,Turkey,40.233,32.0714,10668.0,237.43,105.84,False,2026-03-04 18:04:57
4bc88f,PGT234Q,Turkey,41.6398,26.9421,10614.66,242.53,129.84,False,2026-03-04 18:04:57
738c0b,LOY872,Israel,33.7742,31.8909,4511.04,275.29,122.56,False,2026-03-04 18:04:57
4bc883,PGT74Y,Turkey,40.6498,28.9691,1760.22,126.59,17.26,False,2026-03-04 18:04:57
4bc882,PGT9QX,Turkey,41.7638,25.8451,10668.0,243.68,102.19,False,2026-03-04 18:04:57
500239,SMB442,San Marino,29.4124,32.414,13106.4,196.45,307.98,False,2026-03-04 18:04:57
151dfb,SDM5964,Russian Federation,40.1372,37.7009,10660.38,210.96,60.81,False,2026-03-04 18:04:57
73934e,HEZ341,Israel,38.0876,27.301,11879.58,252.05,139.22,False,2026-03-04 18:04:57
500205,MEA368,San Marino,29.2303,32.1189,9433.56,257.95,143.68,False,2026-03-04 18:04:57
500213,MEA242,San Marino,36.4641,27.1234,10668.0,253.66,104.21,False,2026-03-04 18:04:57
4b0280,EZS21KJ,Switzerland,30.3018,31.1632,10972.8,194.36,316.93,False,2026-03-04 18:04:57
5001e5,MEA1429,San Marino,31.7158,31.3481,10363.2,212.8,354.87,False,2026-03-04 18:04:57
151da1,AFL913,Russian Federation,32.5701,31.1067,10363.2,200.88,346.07,False,2026-03-04 18:04:57
42475f,VPCCC,United Kingdom,28.7764,33.455,11582.4,186.13,306.46,False,2026-03-04 18:04:57
4844b8,BFY408R,Kingdom of the Netherlands,34.6611,27.4952,13106.4,226.67,323.68,False,2026-03-04 18:04:57
151e25,TYA6102,Russian Federation,37.3179,31.0616,10363.2,224.42,28.33,False,2026-03-04 18:04:57
32b406,KAYI0003,Italy,40.631,26.9786,9906.0,98.59,344.88,False,2026-03-04 18:04:57
7105b0,SVA835,Saudi Arabia,22.6002,49.5212,11574.78,219.7,274.03,False,2026-03-04 18:04:57
151d89,AFL2143,Russian Federation,40.0504,37.9194,10668.0,205.18,55.83,False,2026-03-04 18:04:57
4007f9,BAW169,United Kingdom,41.355,45.0901,10668.0,256.46,105.23,False,2026-03-04 18:04:57
7105a5,KNE634,Saudi Arabia,41.3772,42.5639,10972.8,233.59,260.62,False,2026-03-04 18:04:57
151d72,AZV948,Russian Federation,29.2801,32.7104,10363.2,198.67,305.09,False,2026-03-04 18:04:57
151d8a,AFL427,Russian Federation,40.1353,37.2112,10668.0,210.88,65.5,False,2026-03-04 18:04:57
151d9e,AFL420,Russian Federation,38.6897,31.9045,10668.0,233.98,206.51,False,2026-03-04 18:04:57
896272,DUB4,United Arab Emirates,23.3616,48.8426,11887.2,292.51,92.62,False,2026-03-04 18:04:57
440bab,AOJ77E,Austria,29.9372,31.6499,14325.6,208.76,304.36,False,2026-03-04 18:04:57
4bab2d,THY7QW,Turkey,40.8241,25.2119,9753.6,217.29,265.38,False,2026-03-04 18:04:57
4bab55,TKJ9TW,Turkey,41.067,39.557,1036.32,104.04,112.38,False,2026-03-04 18:04:57
4bab56,TKJ94F,Turkey,38.8885,30.0318,9144.0,213.28,254.76,False,2026-03-04 18:04:57
4bb27a,THY24S,Turkey,40.9597,28.3438,1478.28,124.47,116.25,False,2026-03-04 18:04:57
4bb28e,THY69L,Turkey,41.21,28.7085,312.42,67.91,359.57,False,2026-03-04 18:04:57
4bb274,THY3PC,Turkey,31.4135,31.1444,9044.94,242.82,170.86,False,2026-03-04 18:04:57
4bb282,,Turkey,41.3085,28.7615,419.1,83.31,27.99,False,2026-03-04 18:04:57
896401,ABY168,United Arab Emirates,26.4554,49.2002,5615.94,172.03,249.89,False,2026-03-04 18:04:57
70c106,OMA2123,Oman,34.5619,27.7658,10972.8,199.34,330.13,False,2026-03-04 18:04:57
70c104,OMA168,Oman,38.5488,29.8241,11887.2,243.22,162.14,False,2026-03-04 18:04:57
70c11f,OMA166,Oman,34.5387,30.8894,11887.2,245.55,177.96,False,2026-03-04 18:04:57
4c80a5,CYP312,Cyprus,36.5737,27.4154,11582.4,204.88,293.22,False,2026-03-04 18:04:57
4bb0f0,THY62Y,Turkey,41.8476,31.0068,9006.84,247.15,94.42,False,2026-03-04 18:04:57
896309,UAE46,United Arab Emirates,35.517,25.9357,10668.0,270.8,143.11,False,2026-03-04 18:04:57
896312,UAE1X,United Arab Emirates,36.0125,25.4713,11277.6,269.16,142.85,False,2026-03-04 18:04:57
89630e,UAE5GU,United Arab Emirates,35.9929,25.4895,10668.0,267.31,142.82,False,2026-03-04 18:04:57
70c0e0,OMA406,Oman,29.9774,31.6623,2430.78,150.24,135.14,False,2026-03-04 18:04:57
70c0e1,OMA2162,Oman,39.2569,29.7155,11887.2,240.56,158.81,False,2026-03-04 18:04:57
70c0f6,OMA123,Oman,34.3275,27.6686,11582.4,222.7,316.5,False,2026-03-04 18:04:57
4bb202,THY254,Turkey,40.4057,32.0591,10058.4,238.41,97.94,False,2026-03-04 18:04:57
4bb20d,THY354,Turkey,40.0405,38.2801,10058.4,211.69,80.63,False,2026-03-04 18:04:57
70c0c9,OMA676,Oman,23.0222,51.2647,10668.0,255.25,99.75,False,2026-03-04 18:04:57
4baa4e,THY1LK,Turkey,40.616,28.0905,8084.82,227.67,234.66,False,2026-03-04 18:04:57
4bb143,THY11,Turkey,41.9158,28.3798,5783.58,208.12,313.8,False,2026-03-04 18:04:57
4baa59,THY7ZJ,Turkey,41.4568,28.8169,1813.56,137.71,353.57,False,2026-03-04 18:04:57
