icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
471efb,WZZ44ZL,Hungary,35.3281,31.9838,9067.8,218.33,287.84,False,2026-03-11 17:39:31
adfece,DUKE63,United States,40.7851,30.4316,8534.4,140.98,325.56,False,2026-03-11 17:39:31
39d319,TVF38LX,France,40.3123,42.7554,8763.0,240.58,283.35,False,2026-03-11 17:39:31
3c4ada,DLH760,Germany,40.8083,48.1337,11887.2,259.8,95.11,False,2026-03-11 17:39:31
4bc842,PGT14G,Turkey,40.1877,31.4619,9349.74,228.97,283.38,False,2026-03-11 17:39:31
738058,ELY1512,Israel,36.1143,31.0337,11277.6,214.96,247.49,False,2026-03-11 17:39:31
500205,MEA218,San Marino,37.8621,31.0571,10668.0,226.23,118.08,False,2026-03-11 17:39:31
8960f1,UAE71J,United Arab Emirates,23.1412,53.8783,11887.2,300.0,74.89,False,2026-03-11 17:39:31
5001d4,MEA202,San Marino,35.6197,34.2336,7612.38,229.74,149.3,False,2026-03-11 17:39:31
151da3,AFL401,Russian Federation,40.025,37.394,10668.0,225.49,62.56,False,2026-03-11 17:39:31
896197,UAE2MJ,United Arab Emirates,29.1714,32.7629,10972.8,228.82,308.52,False,2026-03-11 17:39:31
89618a,UAE6FJ,United Arab Emirates,36.5313,30.6658,11887.2,253.68,165.32,False,2026-03-11 17:39:31
896181,UAE29V,United Arab Emirates,33.2862,30.8222,11757.66,239.99,329.75,False,2026-03-11 17:39:31
471dbe,WZZ37,Hungary,35.2666,31.8165,11254.74,211.84,136.97,False,2026-03-11 17:39:31
151e25,TYA6102,Russian Federation,34.0182,30.9151,9753.6,222.5,357.22,False,2026-03-11 17:39:31
4bb2aa,TKJ5EZ,Turkey,39.3595,38.35,10363.2,226.16,279.96,False,2026-03-11 17:39:31
151d6f,AZV948,Russian Federation,32.456,31.2682,10363.2,15.85,256.87,False,2026-03-11 17:39:31
151d94,AFL420,Russian Federation,38.3232,31.6728,11277.6,222.48,206.21,False,2026-03-11 17:39:31
151d95,AFL423,Russian Federation,39.9137,37.1823,10668.0,227.8,60.66,False,2026-03-11 17:39:31
89620e,UAE2W,United Arab Emirates,23.3091,49.3653,10668.0,309.22,98.8,False,2026-03-11 17:39:31
7380c6,ELY094,Israel,33.04,30.9619,10972.8,249.58,1.42,False,2026-03-11 17:39:31
4bb27a,THY38Y,Turkey,35.2794,30.8573,10058.4,221.86,178.01,False,2026-03-11 17:39:31
738286,ISR893,Israel,41.8685,44.592,2209.8,119.71,74.29,False,2026-03-11 17:39:31
4bb283,THY3PC,Turkey,34.5753,30.8881,10058.4,229.08,177.94,False,2026-03-11 17:39:31
70c10e,OMS286,Oman,24.6698,55.9654,9448.8,61.14,202.25,False,2026-03-11 17:39:31
70c107,OMA2408,Oman,23.1712,49.2447,12496.8,281.75,104.59,False,2026-03-11 17:39:31
70c108,OMA2162,Oman,29.7408,31.6884,11894.82,257.85,143.52,False,2026-03-11 17:39:31
8005f2,AIC157,India,29.809,31.8286,10355.58,213.7,306.48,False,2026-03-11 17:39:31
896366,ABY842,United Arab Emirates,25.6853,56.1047,8214.36,0.0,0.0,False,2026-03-11 17:39:31
4d03c6,NATO41,Luxembourg,38.7004,30.8291,9189.72,214.64,325.05,False,2026-03-11 17:39:31
486840,TRA9L,Kingdom of the Netherlands,41.9212,44.0697,4808.22,158.08,95.23,False,2026-03-11 17:39:31
4bb0e1,THY208,Turkey,40.7645,45.7671,11277.6,249.14,92.01,False,2026-03-11 17:39:31
70c0e1,OMA406,Oman,28.7575,32.5708,11224.26,243.47,145.07,False,2026-03-11 17:39:31
4baa45,THY5198,Turkey,35.1934,30.8623,9456.42,223.92,178.03,False,2026-03-11 17:39:31
8963f0,UAE6AQ,United Arab Emirates,25.1493,55.5365,922.02,96.96,301.33,False,2026-03-11 17:39:31
4baa0b,THY2JP,Turkey,40.9692,46.5621,10058.4,213.96,109.52,False,2026-03-11 17:39:31
4bb104,THY5FW,Turkey,40.3784,31.2376,12153.9,242.19,104.39,False,2026-03-11 17:39:31
4bb10a,THY45M,Turkey,40.8127,48.6256,11277.6,251.61,99.77,False,2026-03-11 17:39:31
8963d8,UAE143,United Arab Emirates,29.0927,32.8753,10355.58,209.05,308.51,False,2026-03-11 17:39:31
4baa99,TKJ61K,Turkey,40.4687,31.6178,10187.94,228.62,74.87,False,2026-03-11 17:39:31
4bb182,THY196,Turkey,40.9483,46.6407,11277.6,246.53,109.76,False,2026-03-11 17:39:31
4baa64,THY7FP,Turkey,40.8736,30.3151,6941.82,189.84,269.38,False,2026-03-11 17:39:31
8963b1,FDB143,United Arab Emirates,26.0957,53.57,9753.6,0.0,0.0,False,2026-03-11 17:39:31
4bb166,THY5186,Turkey,35.8692,30.8327,10668.0,239.34,178.15,False,2026-03-11 17:39:31
440b30,TAY7CA,Austria,35.7051,30.521,10363.2,217.75,286.89,False,2026-03-11 17:39:31
896504,ABY330,United Arab Emirates,26.0957,53.5701,10363.2,0.0,0.0,False,2026-03-11 17:39:31
4bb18b,THY2YJ,Turkey,38.2192,30.1603,11277.6,239.06,166.05,False,2026-03-11 17:39:31
68332b,VSV5300,Kazakhstan,23.2581,49.4541,10668.0,288.46,106.37,False,2026-03-11 17:39:31
896461,ETD81C,United Arab Emirates,22.957,53.0983,12496.8,288.68,74.6,False,2026-03-11 17:39:31
738444,AIZ744,Israel,34.2236,31.0383,2933.7,254.22,122.02,False,2026-03-11 17:39:31
4baa10,THY9VG,Turkey,40.4627,31.4927,6819.9,206.13,106.08,False,2026-03-11 17:39:31
4b8750,PGT6BQ,Turkey,36.8355,30.8166,685.8,106.01,174.15,False,2026-03-11 17:39:31
4bbd14,TKJ4YM,Turkey,39.9463,32.3107,10462.26,215.75,124.41,False,2026-03-11 17:39:31
888138,HVN18,Viet Nam,40.7808,45.6729,10668.0,248.01,88.93,False,2026-03-11 17:39:31
4c808f,CYP312,Cyprus,35.805,30.1234,10972.8,215.6,285.93,False,2026-03-11 17:39:31
4bcdec,SXS47B,Turkey,37.1688,30.6542,2232.66,125.99,23.84,False,2026-03-11 17:39:31
740823,RJA614,Jordan,23.4488,48.6884,12496.8,304.79,105.47,False,2026-03-11 17:39:31
4b9907,FHY9401,Turkey,34.1013,30.9084,10668.0,220.32,177.99,False,2026-03-11 17:39:31
50848a,SQY7506,Ukraine,29.1376,32.9116,9753.6,193.77,305.93,False,2026-03-11 17:39:31
4bcdb5,SXS25V,Turkey,37.1645,30.6541,2209.8,120.16,6.64,False,2026-03-11 17:39:31
896717,ABY283,United Arab Emirates,25.3299,55.5074,9761.22,0.0,0.0,False,2026-03-11 17:39:31
8880e0,HVN36,Viet Nam,40.7892,45.069,11277.6,247.68,92.5,False,2026-03-11 17:39:31
7502cd,XAX605,Malaysia,41.3752,44.1238,10668.0,234.1,90.88,False,2026-03-11 17:39:31
507c72,QNT6622,Uzbekistan,35.7084,30.8502,9753.6,227.29,356.5,False,2026-03-11 17:39:31
