icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4b1817,SWR21M,Switzerland,49.3374,3.0871,11590.02,229.26,307.62,False,2026-03-04 16:16:03
39de4d,TVF8602,France,48.2228,2.3487,6454.14,190.86,180.31,False,2026-03-04 16:16:03
39de57,TVF76DV,France,45.0803,-3.2905,10972.8,222.44,33.87,False,2026-03-04 16:16:03
3cf0b8,PTN65Q,Germany,41.1164,4.5226,11879.58,195.83,276.79,False,2026-03-04 16:16:03
39de51,TVF61KC,France,48.739,2.5888,2308.86,136.74,110.48,False,2026-03-04 16:16:03
39de50,TVF4681,France,48.5958,1.9683,1493.52,107.04,61.59,False,2026-03-04 16:16:03
4b1803,SWR13Y,Switzerland,48.442,2.6202,9448.8,213.64,136.85,False,2026-03-04 16:16:03
4b1800,SWR4LT,Switzerland,47.4809,8.5378,335.28,68.42,136.83,False,2026-03-04 16:16:03
4b1801,SWR91Z,Switzerland,47.6885,8.3882,1691.64,108.56,232.32,False,2026-03-04 16:16:03
4b1802,SWR5GM,Switzerland,47.442,8.5612,,0.0,244.69,True,2026-03-04 16:16:03
4952ca,TAP67AM,Portugal,50.1772,2.4947,11574.78,221.61,34.5,False,2026-03-04 16:16:03
4952cf,TAP826,Portugal,45.0194,5.4295,10104.12,251.02,78.41,False,2026-03-04 16:16:03
408106,GVXNN,United Kingdom,50.7603,-3.2499,937.26,32.39,190.06,False,2026-03-04 16:16:03
4b181a,SWR1MC,Switzerland,47.6642,7.5888,4671.06,190.68,131.17,False,2026-03-04 16:16:03
39de32,FHXRS,France,44.4926,0.2111,822.96,52.72,118.57,False,2026-03-04 16:16:03
380bff,GTA1,France,45.7127,5.0845,,5.92,101.25,True,2026-03-04 16:16:03
39de46,TVF75MP,France,48.4645,2.3071,1821.18,146.26,292.33,False,2026-03-04 16:16:03
4b180c,SWISS,Switzerland,47.4448,8.5612,335.28,0.0,244.69,True,2026-03-04 16:16:03
440db0,EJU86JE,Austria,44.1205,8.2631,7597.14,212.62,42.65,False,2026-03-04 16:16:03
39de47,TVF73VH,France,44.9176,-3.9008,11887.2,233.87,217.22,False,2026-03-04 16:16:03
