icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
a21b74,TWY235,United States,40.7774,-73.8805,,0.0,120.94,True,2026-03-11 17:14:23
aa8c39,UAL1119,United States,28.2916,-98.6688,11887.2,248.25,153.81,False,2026-03-11 17:14:23
aa3cbe,N759PA,United States,41.5879,-112.1959,2438.4,60.36,214.23,False,2026-03-11 17:14:23
a5cb05,N4721B,United States,27.1561,-82.1095,731.52,44.23,33.14,False,2026-03-11 17:14:23
a7b08d,LXJ595,United States,40.8835,-85.9934,13106.4,190.99,261.32,False,2026-03-11 17:14:23
a2e5ec,SKW3884,United States,42.9905,-92.4681,7010.4,167.31,173.29,False,2026-03-11 17:14:23
aa56da,UAL340,United States,39.7061,-104.662,2308.86,90.54,0.0,False,2026-03-11 17:14:23
aa9321,UAL131,United States,47.9874,-80.5244,8534.4,247.17,334.88,False,2026-03-11 17:14:23
a53edd,GPD437,United States,41.4903,-73.1378,259.08,49.05,170.34,False,2026-03-11 17:14:23
a47551,N387AF,United States,40.8024,-111.9229,1821.18,48.22,320.19,False,2026-03-11 17:14:23
ade191,DAL2007,United States,45.1371,-89.3946,7620.0,237.33,103.28,False,2026-03-11 17:14:23
ab6fdd,AAL1943,United States,28.4237,-81.3199,,4.89,0.0,True,2026-03-11 17:14:23
a305fd,SKW3675,United States,44.9506,-118.0494,10668.0,283.41,122.62,False,2026-03-11 17:14:23
a678e5,JTZ516,United States,32.3789,-102.7328,7101.84,173.73,295.43,False,2026-03-11 17:14:23
aa56d8,UAL342,United States,27.6967,-88.4565,10668.0,231.52,160.8,False,2026-03-11 17:14:23
a4d86a,LXJ411,United States,40.7622,-73.415,205.74,49.39,179.4,False,2026-03-11 17:14:23
aa56d4,UAL2227,United States,29.139,-91.0296,10972.8,199.89,284.61,False,2026-03-11 17:14:23
aa56d5,UAL217,United States,38.399,-105.7028,9753.6,192.19,273.22,False,2026-03-11 17:14:23
a0e279,N156WM,United States,26.0096,-80.5081,548.64,77.61,308.54,False,2026-03-11 17:14:23
a5820e,N454MC,United States,33.0506,-82.3594,2385.06,76.9,175.4,False,2026-03-11 17:14:23
aaa6d0,CXK1007,United States,32.7022,-111.106,2987.04,73.14,105.5,False,2026-03-11 17:14:23
a4b20f,N401TP,United States,33.5212,-113.0301,2217.42,77.18,281.53,False,2026-03-11 17:14:23
a33b52,N307WL,United States,28.5994,-82.5912,1036.32,80.23,104.48,False,2026-03-11 17:14:23
ac4963,DAL1357,United States,25.8054,-80.2442,480.06,94.98,80.33,False,2026-03-11 17:14:23
a4d879,N411GM,United States,36.2508,-94.2927,525.78,49.49,339.3,False,2026-03-11 17:14:23
aae316,AAL1013,United States,31.0669,-97.2503,10424.16,199.64,199.42,False,2026-03-11 17:14:23
ac1c0e,N88FW,United States,27.8097,-84.774,10972.8,174.48,280.02,False,2026-03-11 17:14:23
a282e5,MXY516,United States,35.6347,-99.296,10972.8,207.57,261.45,False,2026-03-11 17:14:23
a36898,DAL2852,United States,36.2737,-83.9894,10363.2,234.38,348.22,False,2026-03-11 17:14:23
acdfa3,ASA772,United States,43.7186,-97.4893,10363.2,213.2,307.45,False,2026-03-11 17:14:23
a665c5,GJS4405,United States,41.6995,-74.2656,3116.58,131.29,197.8,False,2026-03-11 17:14:23
