icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
758584,APG128,Philippines,22.6525,120.333,10050.78,225.97,346.44,False,2026-03-11 17:14:54
a2cb9e,UAL821,United States,25.3456,122.2687,10050.78,324.93,49.88,False,2026-03-11 17:14:54
780a5a,CPA408,China,24.605,120.6998,2407.92,170.61,44.88,False,2026-03-11 17:14:54
781f00,CKK261,China,26.005,122.1562,7985.76,187.51,214.61,False,2026-03-11 17:14:54
780aaa,CPA501,China,23.8149,119.6665,13114.02,195.17,230.56,False,2026-03-11 17:14:54
7812aa,FZA6746,China,25.0334,118.4385,4831.08,184.5,219.68,False,2026-03-11 17:14:54
899080,EVA087,Taiwan,24.7986,120.5818,6210.3,209.55,224.2,False,2026-03-11 17:14:54
4d0106,CLX9363,Luxembourg,23.8832,119.5598,8534.4,227.73,225.55,False,2026-03-11 17:14:54
750400,MXD679,Malaysia,22.0394,116.1869,10462.26,214.08,178.49,False,2026-03-11 17:14:54
8881ef,VJC3900,Viet Nam,25.9775,119.5624,10088.88,259.69,17.29,False,2026-03-11 17:14:54
899160,CAL061,Taiwan,23.6262,119.2757,9753.6,208.81,225.4,False,2026-03-11 17:14:54
89913f,EVA071,Taiwan,24.6689,120.4538,7635.24,197.95,223.53,False,2026-03-11 17:14:54
89913e,EVA065,Taiwan,24.9928,120.9365,4099.56,176.5,236.17,False,2026-03-11 17:14:54
71c063,JJA2217,Republic of Korea,21.7426,119.9994,10972.8,189.29,256.64,False,2026-03-11 17:14:54
71c045,KAL313,Republic of Korea,22.3584,117.5419,8534.4,210.78,237.36,False,2026-03-11 17:14:54
899125,CAL063,Taiwan,24.207,119.9204,8625.84,212.82,225.69,False,2026-03-11 17:14:54
899122,SJX002,Taiwan,25.2803,121.5471,2522.22,172.21,76.88,False,2026-03-11 17:14:54
899121,EVA6535,Taiwan,24.3165,120.0756,10363.2,200.14,226.46,False,2026-03-11 17:14:54
899136,EVA095,Taiwan,23.0165,118.9379,10317.48,202.09,216.2,False,2026-03-11 17:14:54
76bd47,TGW897,Singapore,25.3695,121.4249,3863.34,147.03,229.4,False,2026-03-11 17:14:54
76bd49,TGW893,Singapore,24.3807,120.4245,9037.32,229.71,189.02,False,2026-03-11 17:14:54
8990da,EVA016,Taiwan,25.1063,121.2822,579.12,105.66,50.73,False,2026-03-11 17:14:54
8990f3,CAL053,Taiwan,25.2048,121.3859,1394.46,154.01,49.61,False,2026-03-11 17:14:54
71c256,ABL7315,Republic of Korea,21.3553,118.2996,10347.96,189.28,256.0,False,2026-03-11 17:14:54
71c282,AAR747,Republic of Korea,24.1333,121.9194,11582.4,205.34,204.57,False,2026-03-11 17:14:54
71c338,AIH971,Republic of Korea,24.0449,120.142,10972.8,183.73,226.02,False,2026-03-11 17:14:54
71c385,EOK531,Republic of Korea,21.2045,117.6613,10363.2,197.39,255.82,False,2026-03-11 17:14:54
862d2e,,Japan,22.325,117.0433,11582.4,201.72,268.68,False,2026-03-11 17:14:54
861b03,ANA8507,Japan,24.5247,122.1118,10972.8,200.37,203.93,False,2026-03-11 17:14:54
88628e,TAX607,Thailand,21.806,120.2859,11582.4,190.79,256.75,False,2026-03-11 17:14:54
885b43,TVJ570,Thailand,24.4487,120.5938,4381.5,190.83,39.31,False,2026-03-11 17:14:54
789206,HKE863,China,23.3927,119.2885,11582.4,185.68,237.67,False,2026-03-11 17:14:54
789251,AHK783,China,23.6769,118.2144,9144.0,196.82,228.6,False,2026-03-11 17:14:54
78926e,AHK209,China,24.433,120.5679,11582.4,192.44,232.06,False,2026-03-11 17:14:54
789285,,China,22.3265,117.121,10561.32,194.5,268.79,False,2026-03-11 17:14:54
78929b,CRK080,China,21.9885,117.3918,10058.4,283.17,81.22,False,2026-03-11 17:14:54
71bf20,KAL2093,Republic of Korea,21.709,119.8483,11574.78,196.15,256.66,False,2026-03-11 17:14:54
