icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
51113f,NYX207,Estonia,59.4158,24.786,541.02,58.13,270.51,False,2026-03-11 17:43:40
3c65da,DLH7HY,Germany,52.1572,20.9746,68.58,72.06,331.42,False,2026-03-11 17:43:40
471f67,WMT765,Hungary,45.2712,23.4905,10668.0,223.39,112.9,False,2026-03-11 17:43:40
48ca6b,SPTUL,Poland,50.1036,22.0309,213.36,39.31,263.99,False,2026-03-11 17:43:40
3c4b33,DLH717,Germany,46.228,21.9282,11422.38,244.8,293.01,False,2026-03-11 17:43:40
4a08e9,ROT608L,Romania,45.734,21.628,2727.96,146.14,109.97,False,2026-03-11 17:43:40
51108d,ESPWC,Estonia,59.7008,25.0204,53.34,8.56,212.74,False,2026-03-11 17:43:40
151dd1,AFL1314,Russian Federation,55.9804,37.405,7094.22,27.65,45.0,False,2026-03-11 17:43:40
151dd4,AFL1868,Russian Federation,55.9693,37.4006,5684.52,28.14,329.22,False,2026-03-11 17:43:40
151df3,SDM6330,Russian Federation,59.4177,22.6105,10668.0,240.67,64.15,False,2026-03-11 17:43:40
151f0c,SDM6661,Russian Federation,59.1125,21.4048,10370.82,213.73,243.25,False,2026-03-11 17:43:40
471d60,WZZ1RT,Hungary,45.449,25.4521,10378.44,229.55,307.08,False,2026-03-11 17:43:40
151e57,PBD6825,Russian Federation,55.9688,37.4012,6035.04,28.11,325.44,False,2026-03-11 17:43:40
151e5c,PBD6855,Russian Federation,55.9783,37.4285,4686.3,27.88,142.5,False,2026-03-11 17:43:40
452164,LZB407,Bulgaria,45.2826,20.0894,11582.4,231.55,308.96,False,2026-03-11 17:43:40
471db3,WMT18TV,Hungary,45.8572,24.386,10965.18,224.79,248.66,False,2026-03-11 17:43:40
4007f2,BAW168,United Kingdom,46.8952,20.763,11582.4,244.18,292.03,False,2026-03-11 17:43:40
4601f7,FIN89W,Finland,55.7835,24.8348,5486.4,141.3,3.97,False,2026-03-11 17:43:40
4601fa,FIN2MC,Finland,59.0367,24.8058,5791.2,148.61,13.41,False,2026-03-11 17:43:40
4bab56,TKJ7KA,Turkey,46.7408,20.9684,11277.6,233.11,120.36,False,2026-03-11 17:43:40
4867c0,KLM62R,Kingdom of the Netherlands,45.9433,22.8504,11582.4,230.35,297.82,False,2026-03-11 17:43:40
44cdc9,BEL7NX,Belgium,53.9672,20.9854,11567.16,215.89,257.06,False,2026-03-11 17:43:40
48a598,SPKMV,Poland,50.3422,21.4538,358.14,31.9,217.79,False,2026-03-11 17:43:40
78115f,CCA958,China,55.0179,27.172,10058.4,249.26,77.48,False,2026-03-11 17:43:40
4ab823,NSZ5275,Sweden,48.7175,20.1017,10972.8,233.66,335.41,False,2026-03-11 17:43:40
781104,CES592,China,55.9654,37.4224,7239.0,27.7,238.67,False,2026-03-11 17:43:40
4bb213,THY9UJ,Turkey,51.3247,21.1317,4122.42,193.44,0.61,False,2026-03-11 17:43:40
770590,ALK503,Sri Lanka,45.7467,22.4453,11582.4,235.6,299.14,False,2026-03-11 17:43:40
40688e,BAW277,United Kingdom,46.1907,22.8181,11887.2,248.49,119.11,False,2026-03-11 17:43:40
abaf6e,GTI5561,United States,45.6984,22.8769,11277.6,248.76,115.35,False,2026-03-11 17:43:40
48af12,LOT3FB,Poland,52.9082,20.0366,11582.4,193.19,320.08,False,2026-03-11 17:43:40
461f4d,FIN61,Finland,56.1835,23.9949,10972.8,246.96,189.84,False,2026-03-11 17:43:40
48af03,LOT4CE,Poland,52.952,20.0853,11582.4,193.22,328.72,False,2026-03-11 17:43:40
461f5a,FIN67,Finland,50.0785,22.0598,10668.0,247.15,187.78,False,2026-03-11 17:43:40
461f52,FIN41,Finland,52.8593,22.5988,10668.0,247.45,187.41,False,2026-03-11 17:43:40
461f54,FIN151,Finland,45.9309,25.7355,11887.2,245.92,134.49,False,2026-03-11 17:43:40
461f09,FIN121,Finland,59.0964,24.4169,6499.86,203.49,183.04,False,2026-03-11 17:43:40
4ab569,SAS1748,Sweden,59.6643,20.7616,5181.6,153.43,92.31,False,2026-03-11 17:43:40
507ca5,MFX7686,Uzbekistan,45.2019,25.3765,10668.0,227.55,120.28,False,2026-03-11 17:43:40
48ea4a,SPCTX,Poland,52.272,20.9054,,1.54,340.31,True,2026-03-11 17:43:40
780bd9,CSN342,China,55.9732,37.4288,5882.64,27.95,173.66,False,2026-03-11 17:43:40
15200a,AFL1216,Russian Federation,55.6225,39.7191,10066.02,27.8,141.01,False,2026-03-11 17:43:40
152046,SVR167,Russian Federation,57.2766,20.4689,10058.4,216.82,190.8,False,2026-03-11 17:43:40
4d0117,CLX515,Luxembourg,45.132,25.2319,10363.2,249.37,302.02,False,2026-03-11 17:43:40
48ad0f,LOT225,Poland,51.4048,20.0059,6850.38,202.13,210.94,False,2026-03-11 17:43:40
502dac,BTI6EY,Latvia,57.5772,25.0624,8839.2,221.38,177.74,False,2026-03-11 17:43:40
48ad02,LOT502,Poland,51.5092,20.6696,3886.2,177.18,27.68,False,2026-03-11 17:43:40
78029e,CSS102,China,58.2617,24.6173,10668.0,252.39,68.35,False,2026-03-11 17:43:40
48ada9,LOT646,Poland,45.6476,25.0379,8595.36,215.88,321.19,False,2026-03-11 17:43:40
48ada2,LOT461,Poland,52.1619,20.9844,,80.81,294.44,True,2026-03-11 17:43:40
48ada1,LOT2301,Poland,48.6707,21.7613,11277.6,227.81,160.34,False,2026-03-11 17:43:40
502d46,DLH9851,Latvia,54.291,22.9871,10355.58,209.61,226.59,False,2026-03-11 17:43:40
48ae25,LOT45,Poland,52.2032,20.3819,3489.96,174.95,265.45,False,2026-03-11 17:43:40
48ae22,LOT7245,Poland,51.8885,20.9724,5052.06,193.79,173.14,False,2026-03-11 17:43:40
48ae21,LOT71,Poland,52.1505,20.9837,,2.57,208.12,True,2026-03-11 17:43:40
485e2d,KLM897,Kingdom of the Netherlands,47.2619,20.7548,10668.0,251.74,119.24,False,2026-03-11 17:43:40
502ce6,BTI7BA,Latvia,54.1965,22.9174,10363.2,211.75,217.4,False,2026-03-11 17:43:40
502ce4,BTI15M,Latvia,56.8885,23.8728,1508.76,106.58,303.38,False,2026-03-11 17:43:40
461e1f,FIN8AL,Finland,56.0798,23.3733,11582.4,229.12,185.93,False,2026-03-11 17:43:40
48b204,,Poland,50.1105,22.0273,,5.4,180.0,True,2026-03-11 17:43:40
4caf29,RYR48PD,Ireland,45.4742,23.8392,10431.78,228.72,297.6,False,2026-03-11 17:43:40
503ee8,VST68,Lithuania,54.6407,25.2798,,1.29,272.81,True,2026-03-11 17:43:40
48e9b3,SPAMT,Poland,52.0915,21.1978,220.98,48.68,305.54,False,2026-03-11 17:43:40
4cadb8,RYR93YD,Ireland,56.9459,23.9748,76.2,70.28,185.46,False,2026-03-11 17:43:40
4ba913,THY7PU,Turkey,54.7566,25.3707,548.64,86.55,201.99,False,2026-03-11 17:43:40
424c8c,MABSU,United Kingdom,47.4812,22.888,12192.0,234.86,319.09,False,2026-03-11 17:43:40
4ba893,THY6445,Turkey,45.7164,24.8097,11277.6,237.42,144.35,False,2026-03-11 17:43:40
4d22b9,RYR183,Malta,46.0851,20.1641,10363.2,224.29,328.32,False,2026-03-11 17:43:40
48e95b,LOT7PC,Poland,59.4132,24.8663,,1.03,270.0,True,2026-03-11 17:43:40
a4d432,N410AT,United States,45.0571,20.3699,13098.78,251.65,324.65,False,2026-03-11 17:43:40
151fe1,AFL270,Russian Federation,55.9774,37.4006,2948.94,27.9,22.78,False,2026-03-11 17:43:40
151ffc,AFL1005,Russian Federation,59.9458,26.0471,10447.02,241.5,77.33,False,2026-03-11 17:43:40
151fff,AFL1541,Russian Federation,55.9645,37.409,518.16,27.99,287.1,False,2026-03-11 17:43:40
151ff0,AFL1963,Russian Federation,55.9715,37.4308,4175.76,27.24,190.89,False,2026-03-11 17:43:40
151ff9,AFL1583,Russian Federation,55.9718,37.4311,723.9,26.8,183.3,False,2026-03-11 17:43:40
