icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
80166c,AIC2017,India,30.6935,30.7386,11582.4,224.93,316.85,False,2026-03-11 17:13:51
4bc8c4,PGT5TA,Turkey,38.7255,30.1872,10058.4,222.64,172.43,False,2026-03-11 17:13:51
885221,THA935,Thailand,41.2959,45.3248,11879.58,254.78,109.09,False,2026-03-11 17:13:51
4aca81,NSZ4615,Sweden,29.3182,32.0448,11269.98,250.54,143.6,False,2026-03-11 17:13:51
801612,AIC162,India,23.1576,49.3119,11887.2,302.76,111.11,False,2026-03-11 17:13:51
3c64a8,DLH1769,Germany,35.7866,30.1926,10972.8,221.34,286.75,False,2026-03-11 17:13:51
44007c,AUA6,Austria,41.0488,48.3643,11582.4,244.58,282.02,False,2026-03-11 17:13:51
8960f1,UAE71J,United Arab Emirates,23.1401,50.3114,11887.2,308.84,98.33,False,2026-03-11 17:13:51
5001d4,MEA202,San Marino,36.9959,32.3021,10668.0,227.91,127.39,False,2026-03-11 17:13:51
151da1,AFL913,Russian Federation,36.8787,32.7999,10668.0,230.64,92.17,False,2026-03-11 17:13:51
896181,UAE29V,United Arab Emirates,30.0352,31.6534,10888.98,225.97,339.34,False,2026-03-11 17:13:51
47b121,NBT191,Norway,40.8939,46.8942,10668.0,245.61,95.77,False,2026-03-11 17:13:51
151e25,TYA6102,Russian Federation,31.1939,31.4313,9753.6,208.9,350.93,False,2026-03-11 17:13:51
151d6f,AZV948,Russian Federation,29.6287,32.1469,9761.22,194.21,304.53,False,2026-03-11 17:13:51
4baac5,THY5FA,Turkey,38.2794,30.5621,10363.2,229.73,343.88,False,2026-03-11 17:13:51
4baad0,THY5NQ,Turkey,40.4602,30.8911,10668.0,226.82,107.28,False,2026-03-11 17:13:51
4baacb,THY3UW,Turkey,36.5457,31.5261,3154.68,157.24,123.12,False,2026-03-11 17:13:51
151d95,AFL423,Russian Federation,39.9137,37.1823,10668.0,227.8,60.66,False,2026-03-11 17:13:51
89620f,UAE121,United Arab Emirates,39.6823,30.0003,9585.96,245.41,336.66,False,2026-03-11 17:13:51
7380c6,ELY094,Israel,30.7067,31.3014,10972.8,232.2,353.0,False,2026-03-11 17:13:51
4bab4e,TKJ9XF,Turkey,38.2871,31.0367,10370.82,228.42,323.52,False,2026-03-11 17:13:51
440a8c,TAY400,Austria,41.4416,42.8111,10363.2,261.04,261.61,False,2026-03-11 17:13:51
738286,ISR893,Israel,39.9229,37.2018,10058.4,234.45,60.85,False,2026-03-11 17:13:51
4bb283,THY3PC,Turkey,37.6859,30.4536,10050.78,225.7,160.28,False,2026-03-11 17:13:51
896401,ABY601,United Arab Emirates,23.304,48.9336,11887.2,278.22,97.65,False,2026-03-11 17:13:51
70c108,OMA2162,Oman,33.9327,30.9152,11887.2,235.2,178.37,False,2026-03-11 17:13:51
70c11e,OMA680,Oman,23.2329,49.4425,11277.6,288.1,113.13,False,2026-03-11 17:13:51
739604,HFA162,Israel,33.1049,33.0898,1440.18,127.8,137.45,False,2026-03-11 17:13:51
4bb0e1,THY208,Turkey,40.9585,41.2588,11277.6,245.67,92.76,False,2026-03-11 17:13:51
89630b,UAE5W,United Arab Emirates,24.6529,55.9662,60.96,53.39,205.08,False,2026-03-11 17:13:51
6832b2,VSV464,Kazakhstan,23.0635,49.8438,9448.8,265.11,94.12,False,2026-03-11 17:13:51
80073b,AIC133,India,31.1116,30.2289,12192.0,212.35,296.63,False,2026-03-11 17:13:51
4baa45,THY5198,Turkey,38.3064,30.1703,9456.42,224.59,159.9,False,2026-03-11 17:13:51
4baa46,THY71N,Turkey,40.5346,30.5655,9867.9,215.91,112.41,False,2026-03-11 17:13:51
8963f0,UAE6AQ,United Arab Emirates,23.0673,53.6552,11277.6,303.58,74.27,False,2026-03-11 17:13:51
4bb10a,THY45M,Turkey,41.3988,44.786,11277.6,247.56,99.93,False,2026-03-11 17:13:51
8963da,UAE817,United Arab Emirates,24.4724,52.5338,9144.0,62.58,332.59,False,2026-03-11 17:13:51
4baa8c,THY7LX,Turkey,39.6591,30.0132,9083.04,226.97,336.63,False,2026-03-11 17:13:51
4baa8a,THY3XV,Turkey,40.2473,32.0036,10668.0,222.59,105.96,False,2026-03-11 17:13:51
4baa61,THY6GP,Turkey,38.9722,30.9924,10363.2,228.94,306.23,False,2026-03-11 17:13:51
4baa76,THY7YQ,Turkey,40.9825,39.8817,9502.14,105.27,94.48,False,2026-03-11 17:13:51
4067f0,TOM8VC,United Kingdom,35.1422,30.2712,12070.08,217.49,284.66,False,2026-03-11 17:13:51
89648c,FDB2WK,United Arab Emirates,41.8612,44.7075,1965.96,93.17,136.79,False,2026-03-11 17:13:51
896457,UAE7CN,United Arab Emirates,22.9232,51.8253,7216.14,601.76,240.89,False,2026-03-11 17:13:51
896461,,United Arab Emirates,23.3656,48.7443,12496.8,300.24,92.65,False,2026-03-11 17:13:51
a2fb16,GRP29,United States,29.8289,31.7972,13251.18,185.0,306.52,False,2026-03-11 17:13:51
4bbd07,TKJ87P,Turkey,38.9506,31.0292,10660.38,225.76,126.01,False,2026-03-11 17:13:51
738446,AIZ363,Israel,32.005,34.8756,11574.78,1.29,239.06,False,2026-03-11 17:13:51
4baa09,THY5WP,Turkey,41.0702,30.1368,6057.9,180.66,263.62,False,2026-03-11 17:13:51
738444,AIZ744,Israel,34.2236,31.0383,10668.0,254.22,122.02,False,2026-03-11 17:13:51
888138,HVN18,Viet Nam,41.1842,41.1894,10668.0,243.07,99.5,False,2026-03-11 17:13:51
4c808f,CYP312,Cyprus,34.8883,33.4648,3086.1,2.06,270.0,False,2026-03-11 17:13:51
896601,ABY705,United Arab Emirates,25.3296,55.5075,4518.66,0.73,135.0,False,2026-03-11 17:13:51
40780d,BAW660,United Kingdom,34.9321,32.1013,7185.66,243.82,103.42,False,2026-03-11 17:13:51
600843,AHY2258,Azerbaijan,40.7366,48.0482,8679.18,195.49,90.0,False,2026-03-11 17:13:51
4b9907,FHY9401,Turkey,37.1484,31.3984,9601.2,232.65,202.77,False,2026-03-11 17:13:51
8964a1,UAE5WR,United Arab Emirates,23.3545,49.0013,10668.0,305.04,94.64,False,2026-03-11 17:13:51
507cb6,MFX331,Uzbekistan,22.192,50.0545,11582.4,203.3,259.06,False,2026-03-11 17:13:51
896718,ABY287,United Arab Emirates,25.3292,55.5076,9753.6,352.54,161.27,False,2026-03-11 17:13:51
896717,ABY283,United Arab Emirates,25.3299,55.5074,9753.6,0.0,0.0,False,2026-03-11 17:13:51
8880f7,HVN30,Viet Nam,40.8447,46.3828,11269.98,246.42,90.12,False,2026-03-11 17:13:51
748053,CDX551,Lebanon,34.84,33.4924,12473.94,254.54,119.41,False,2026-03-11 17:13:51
748021,MEA212,Lebanon,36.4932,33.111,11887.2,252.94,127.9,False,2026-03-11 17:13:51
15201d,AFL2141,Russian Federation,41.9984,30.5613,8503.92,225.06,94.72,False,2026-03-11 17:13:51
748018,MEA267,Lebanon,37.9209,31.8251,8542.02,240.87,311.62,False,2026-03-11 17:13:51
4d010a,ICV9263,Luxembourg,40.9422,48.3987,10058.4,242.42,94.14,False,2026-03-11 17:13:51
4d010d,ICV28E,Luxembourg,41.5591,42.0984,10363.2,261.39,268.87,False,2026-03-11 17:13:51
76cccb,SIA7363,Singapore,40.611,47.7894,10058.4,246.04,99.99,False,2026-03-11 17:13:51
507c72,QNT6622,Uzbekistan,31.1576,31.4385,9753.6,214.06,351.01,False,2026-03-11 17:13:51
5140d1,IGT1183,Georgia,41.667,44.9629,,0.0,222.19,True,2026-03-11 17:13:51
5140c2,TGZ2780,Georgia,41.667,44.9643,,6.43,354.38,True,2026-03-11 17:13:51
50840a,UTN3623,Ukraine,29.0166,32.296,11277.6,244.37,143.73,False,2026-03-11 17:13:51
76cdb9,SIA301,Singapore,40.6637,48.2345,11277.6,254.67,93.71,False,2026-03-11 17:13:51
76cdab,SIA377,Singapore,40.63,48.0998,10668.0,247.99,90.83,False,2026-03-11 17:13:51
76cdae,SIA329,Singapore,41.1303,41.6417,11277.6,245.95,99.88,False,2026-03-11 17:13:51
742ac2,FAD9311,Jordan,40.4708,44.6492,10972.8,247.88,245.08,False,2026-03-11 17:13:51
717c83,SVA261,Saudi Arabia,30.4866,31.5608,10355.58,210.51,350.86,False,2026-03-11 17:13:51
78161d,CSN8066,China,39.9871,37.3555,11269.98,491.61,74.09,False,2026-03-11 17:13:51
010261,RMX7702,Egypt,24.4756,52.5284,10363.2,101.59,240.58,False,2026-03-11 17:13:51
010256,LMU647,Egypt,40.6087,38.2222,10668.0,124.17,73.14,False,2026-03-11 17:13:51
01025a,NMA606,Egypt,37.2143,30.7507,10355.58,235.4,355.24,False,2026-03-11 17:13:51
01020b,MSR774,Egypt,31.666,30.7932,10538.46,262.19,142.25,False,2026-03-11 17:13:51
010205,MSR788,Egypt,32.364,30.1014,10050.78,265.65,140.42,False,2026-03-11 17:13:51
01028e,NMA9966,Egypt,29.733,32.1415,5638.8,183.03,294.4,False,2026-03-11 17:13:51
507c4b,UZB335,Uzbekistan,40.6424,41.9618,10972.8,233.67,259.09,False,2026-03-11 17:13:51
