icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
39de4a,TVF7040,France,47.507,2.4947,11018.52,233.38,173.8,False,2026-03-03 20:03:01
39de4c,TVF10BA,France,45.6393,0.4083,10668.0,216.0,210.17,False,2026-03-03 20:03:01
4952cf,TAP755,Portugal,50.8421,4.0035,10363.2,228.81,202.47,False,2026-03-03 20:03:01
4b181a,SWR27M,Switzerland,51.46,-0.3995,571.5,95.99,118.49,False,2026-03-03 20:03:01
4952c1,TAP1243,Portugal,49.7904,6.2569,11879.58,224.6,259.31,False,2026-03-03 20:03:01
440daf,EJU92FC,Austria,44.8285,4.4339,10363.2,227.17,61.75,False,2026-03-03 20:03:01
4952c2,TAP57W,Portugal,50.3566,-1.7487,11094.72,217.22,205.53,False,2026-03-03 20:03:01
4b180c,SWR388G,Switzerland,47.7124,8.7025,2804.16,114.64,292.42,False,2026-03-03 20:03:01
39de42,TVF8393,France,41.699,5.8721,11582.4,234.49,344.87,False,2026-03-03 20:03:01
40814a,AUR9LG,United Kingdom,49.8635,-2.3467,2842.26,134.49,221.43,False,2026-03-03 20:03:01
3d7f74,JMP901,Germany,49.419,4.259,3352.8,94.62,254.23,False,2026-03-03 20:03:01
3c666a,DLH3RY,Germany,50.0494,8.8247,10058.4,226.29,134.08,False,2026-03-03 20:03:01
511170,MBU8DT,Estonia,50.5178,8.7659,11574.78,228.15,70.09,False,2026-03-03 20:03:01
511194,MBU4WX,Estonia,48.4465,0.3279,11590.02,226.31,43.89,False,2026-03-03 20:03:01
4acb42,SAS4698,Sweden,42.2815,-5.2793,10980.42,218.03,24.39,False,2026-03-03 20:03:01
3455d7,VOE7349,Spain,44.0654,1.5507,3230.88,140.07,223.96,False,2026-03-03 20:03:01
3455d8,VOE58CR,Spain,42.3946,-5.2007,11574.78,227.27,24.19,False,2026-03-03 20:03:01
3c65c8,DLH1FR,Germany,46.379,6.3504,4732.02,186.99,57.93,False,2026-03-03 20:03:01
3c5eed,EWG7XM,Germany,51.4772,-0.5547,175.26,58.13,90.0,False,2026-03-03 20:03:01
3b7b3c,DRAGO64,France,43.207,-0.2799,861.06,51.45,40.54,False,2026-03-03 20:03:01
3c65cc,DLH95E,Germany,45.4293,5.3526,11590.02,233.92,45.62,False,2026-03-03 20:03:01
3c5ef2,EWG16T,Germany,51.2135,6.6141,609.6,82.72,53.34,False,2026-03-03 20:03:01
3d6066,DFITI,Germany,50.8614,7.1281,-38.1,40.96,64.72,False,2026-03-03 20:03:01
440224,EJU53MP,Austria,51.0233,-0.3968,1516.38,126.63,290.2,False,2026-03-03 20:03:01
3b7b9a,DRAGOQ1,France,43.9309,4.4368,251.46,33.12,223.11,False,2026-03-03 20:03:01
4a09b2,AEZ2361,Romania,41.5957,9.9463,10058.4,213.0,199.62,False,2026-03-03 20:03:01
4aca85,NSZ2885,Sweden,51.1853,4.1451,11277.6,221.86,41.9,False,2026-03-03 20:03:01
4aca95,NSZ2877,Sweden,50.3067,3.0137,11582.4,229.73,41.0,False,2026-03-03 20:03:01
4aca8b,NSZ3701,Sweden,42.5113,-2.6378,10972.8,231.02,35.85,False,2026-03-03 20:03:01
3c5eef,EWG29N,Germany,50.7498,9.8312,9517.38,209.09,182.68,False,2026-03-03 20:03:01
3c65da,DLH4H,Germany,50.7771,4.25,11887.2,229.66,105.59,False,2026-03-03 20:03:01
4400eb,EJU579N,Austria,47.8611,3.7928,10363.2,218.13,332.47,False,2026-03-03 20:03:01
4520fb,GPX601,Bulgaria,47.4605,8.5553,,0.0,8.44,True,2026-03-03 20:03:01
3b7b81,,France,44.0933,4.3752,365.76,35.29,224.41,False,2026-03-03 20:03:01
