icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
600bc6,ESW450,Azerbaijan,46.5201,6.5623,2529.84,128.56,236.76,False,2026-03-03 19:45:20
3c4dc7,DLH356,Germany,51.3883,8.7378,7315.2,230.39,10.03,False,2026-03-03 19:45:20
3c54a5,EWG4UJ,Germany,41.0762,-3.149,10980.42,235.42,19.27,False,2026-03-03 19:45:20
3c54a4,EWG5ZW,Germany,46.1622,0.0499,10972.8,221.09,26.39,False,2026-03-03 19:45:20
4081bc,BAW722,United Kingdom,47.5428,8.1819,1905.0,115.23,5.38,False,2026-03-03 19:45:20
4081bb,BAW465M,United Kingdom,51.3448,-0.6479,2202.18,124.25,276.42,False,2026-03-03 19:45:20
4d2070,AJD13AX,Malta,49.0615,3.6555,13106.4,258.28,304.45,False,2026-03-03 19:45:20
3c6917,KLM52E,Germany,51.1321,7.7396,8534.4,232.03,336.62,False,2026-03-03 19:45:20
4d2080,RYR11ZP,Malta,45.131,9.5793,9326.88,229.04,147.38,False,2026-03-03 19:45:20
3875ff,LA1,France,45.7147,5.0828,,2.83,14.06,True,2026-03-03 19:45:20
4d2087,EWG382,Malta,49.0882,9.0457,10248.9,240.29,161.91,False,2026-03-03 19:45:20
4d2088,EWG1UC,Malta,51.2894,6.7765,,6.43,151.88,True,2026-03-03 19:45:20
342090,IBS1993,Spain,41.0941,1.8674,1813.56,131.62,334.54,False,2026-03-03 19:45:20
4b18ba,EDW215P,Switzerland,47.4502,8.5573,,8.23,154.69,True,2026-03-03 19:45:20
39d2a1,AFR026,France,51.1625,-0.2369,10972.8,239.46,301.47,False,2026-03-03 19:45:20
407af4,BAW31,United Kingdom,50.6167,5.4915,10668.0,249.68,103.46,False,2026-03-03 19:45:20
344699,VLG33PG,Spain,49.8634,6.3527,10165.08,220.27,10.5,False,2026-03-03 19:45:20
4402f1,EJU195X,Austria,47.1834,4.139,10355.58,213.78,328.68,False,2026-03-03 19:45:20
4402f0,EJU608A,Austria,46.2827,1.3245,10066.02,209.15,99.49,False,2026-03-03 19:45:20
385d17,FBXIX,France,49.2667,1.5809,792.48,55.98,306.03,False,2026-03-03 19:45:20
392daa,TJT1518,France,43.4394,5.2112,,24.69,135.0,True,2026-03-03 19:45:20
3d5006,DFCOC,Germany,50.0224,7.6351,7010.4,124.58,112.33,False,2026-03-03 19:45:20
504e65,FIE928,Republic of Moldova,48.1811,6.5889,10675.62,239.04,110.93,False,2026-03-03 19:45:20
344648,IBE06VA,Spain,50.9021,4.4867,,0.0,64.69,True,2026-03-03 19:45:20
4402cc,AOJ75J,Austria,42.5883,4.3847,9745.98,212.03,231.6,False,2026-03-03 19:45:20
39856a,AFR98VD,France,45.5353,6.6183,11277.6,231.92,122.32,False,2026-03-03 19:45:20
39856f,KLM84X,France,48.8392,1.5586,10363.2,221.93,19.36,False,2026-03-03 19:45:20
