icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
78061f,,China,23.1192,113.437,3268.98,156.4,169.58,False,2026-03-11 17:43:50
862d0c,JAL6783,Japan,33.711,131.1314,8534.4,229.56,248.44,False,2026-03-11 17:43:50
862d2e,JAL6781,Japan,22.1417,113.7843,784.86,96.4,315.65,False,2026-03-11 17:43:50
151fce,SHU5468,Russian Federation,40.1586,116.7201,3322.32,178.35,172.87,False,2026-03-11 17:43:50
86e4fc,JAL41,Japan,35.5672,141.228,8839.2,283.03,50.09,False,2026-03-11 17:43:50
861ae1,ANA8511,Japan,22.1761,113.7587,678.18,94.69,340.97,False,2026-03-11 17:43:50
76b44b,SIA856,Singapore,22.2247,113.4597,2667.0,144.57,0.61,False,2026-03-11 17:43:50
4cac16,,Ireland,42.1035,115.5955,9776.46,202.33,298.39,False,2026-03-11 17:43:50
861b03,ANA8507,Japan,21.8459,120.4664,10980.42,198.78,256.68,False,2026-03-11 17:43:50
71be17,KAL283,Republic of Korea,38.5063,142.3534,10058.4,275.6,83.25,False,2026-03-11 17:43:50
88628e,TAX607,Thailand,21.1131,117.0556,11582.4,205.22,243.82,False,2026-03-11 17:43:50
86e86e,JAL33,Japan,32.583,132.6261,10972.8,204.47,241.11,False,2026-03-11 17:43:50
789230,CPA261,China,22.2975,113.8976,,3.34,196.88,True,2026-03-11 17:43:50
789243,CPA893,China,36.5864,135.598,12192.0,219.52,239.59,False,2026-03-11 17:43:50
86d538,SJO444,Japan,34.1145,133.5542,11102.34,279.11,75.81,False,2026-03-11 17:43:50
407c8a,,United Kingdom,33.499,138.0395,9448.8,302.55,58.42,False,2026-03-11 17:43:50
71c578,ESR781,Republic of Korea,25.9415,122.1078,8023.86,198.34,214.43,False,2026-03-11 17:43:50
789251,AHK783,China,22.2763,115.1283,4899.66,196.32,254.65,False,2026-03-11 17:43:50
789252,,China,22.2684,114.8839,3726.18,161.12,267.99,False,2026-03-11 17:43:50
71c561,TWB644,Republic of Korea,21.8514,115.2745,8930.64,256.39,85.74,False,2026-03-11 17:43:50
78080d,CQH8654,China,39.5324,118.2634,10698.48,197.82,59.7,False,2026-03-11 17:43:50
86e800,ANA207,Japan,36.1355,142.0963,10149.84,290.02,50.18,False,2026-03-11 17:43:50
789278,AHK205,China,22.0321,114.3161,2400.3,157.69,266.63,False,2026-03-11 17:43:50
789275,CPA383,China,22.3119,113.9293,,0.0,250.31,True,2026-03-11 17:43:50
78926d,AHK721,China,22.3006,113.9159,,6.17,160.31,True,2026-03-11 17:43:50
789281,AHK129,China,22.3062,113.9231,,4.89,253.12,True,2026-03-11 17:43:50
789285,HKE693,China,22.0411,114.0197,1729.74,135.79,276.96,False,2026-03-11 17:43:50
789296,HKE624,China,22.4559,118.2361,10668.0,287.5,52.27,False,2026-03-11 17:43:50
78929b,CRK080,China,24.6648,121.3693,10058.4,302.9,51.69,False,2026-03-11 17:43:50
71bf20,KAL2093,Republic of Korea,20.9249,116.6455,11582.4,205.22,243.82,False,2026-03-11 17:43:50
06a129,QTR858,Qatar,40.4564,115.0902,11917.68,247.48,93.81,False,2026-03-11 17:43:50
86d68f,APJ67,Japan,22.3151,113.9289,,2.83,101.25,True,2026-03-11 17:43:50
71bf94,AAR177,Republic of Korea,35.5777,139.8289,1005.84,90.05,113.93,False,2026-03-11 17:43:50
86cf38,ANA877,Japan,35.5446,139.8017,,41.16,337.5,True,2026-03-11 17:43:50
a290f3,UAL877,United States,36.247,140.0841,10363.2,209.62,256.37,False,2026-03-11 17:43:50
7580d5,PAL105,Philippines,34.5984,141.0656,9753.6,201.11,230.81,False,2026-03-11 17:43:50
885107,THA661,Thailand,32.4687,132.3826,12192.0,200.37,240.8,False,2026-03-11 17:43:50
4b1919,SWR139,Switzerland,22.5073,114.1477,5372.1,196.95,339.67,False,2026-03-11 17:43:50
