icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
71c355,AIH947,Republic of Korea,34.2805,126.5599,10972.8,218.01,208.62,False,2026-03-11 17:39:45
862d0c,JAL6783,Japan,33.895,131.6955,8534.4,229.0,248.8,False,2026-03-11 17:39:45
862d2e,JAL6781,Japan,22.0463,114.0378,1173.48,132.99,276.22,False,2026-03-11 17:39:45
151fce,SHU5468,Russian Federation,40.4211,116.6882,3802.38,183.4,203.47,False,2026-03-11 17:39:45
86e4fc,JAL41,Japan,35.186,140.6753,7833.36,254.45,49.84,False,2026-03-11 17:39:45
861ae1,ANA8511,Japan,22.0484,114.034,1280.16,146.12,276.87,False,2026-03-11 17:39:45
861b03,ANA8507,Japan,21.9974,120.8808,10980.42,203.61,206.57,False,2026-03-11 17:39:45
71be17,KAL283,Republic of Korea,38.4486,141.7529,10058.4,274.76,82.9,False,2026-03-11 17:39:45
88628e,TAX607,Thailand,21.1728,117.521,11582.4,202.92,259.63,False,2026-03-11 17:39:45
39c421,AFR381,France,40.7272,116.5628,3939.54,178.46,355.87,False,2026-03-11 17:39:45
789230,CPA261,China,22.3022,113.9107,,7.72,250.31,True,2026-03-11 17:39:45
789243,CPA893,China,36.831,136.1193,12192.0,223.33,240.01,False,2026-03-11 17:39:45
86d538,SJO444,Japan,33.9256,132.8712,9845.04,260.14,70.96,False,2026-03-11 17:39:45
789251,AHK783,China,22.3658,115.6458,7200.9,205.14,253.84,False,2026-03-11 17:39:45
71c561,TWB644,Republic of Korea,21.8251,114.9038,8008.62,226.48,85.7,False,2026-03-11 17:39:45
78080d,CQH8654,China,39.5121,118.2187,10698.48,198.08,59.57,False,2026-03-11 17:39:45
86e800,ANA207,Japan,35.7251,141.4938,9227.82,281.79,49.74,False,2026-03-11 17:39:45
789278,AHK205,China,22.1226,114.7262,3406.14,180.98,241.1,False,2026-03-11 17:39:45
789275,CPA383,China,22.3125,113.9284,,1.29,337.5,True,2026-03-11 17:39:45
789279,,China,22.3017,113.9258,,4.37,354.38,True,2026-03-11 17:39:45
78926d,AHK721,China,22.1824,113.7386,1021.08,103.76,333.18,False,2026-03-11 17:39:45
789281,AHK129,China,22.3162,113.9141,,44.24,70.31,True,2026-03-11 17:39:45
789285,HKE693,China,22.0158,114.2852,2293.62,148.29,267.61,False,2026-03-11 17:39:45
789296,HKE624,China,22.1844,117.8394,10668.0,286.21,58.82,False,2026-03-11 17:39:45
78929b,CRK080,China,24.2316,120.8295,10058.4,290.68,44.21,False,2026-03-11 17:39:45
71bf20,KAL2093,Republic of Korea,21.1225,117.0762,11582.4,202.46,243.76,False,2026-03-11 17:39:45
06a129,QTR858,Qatar,40.4902,114.381,11917.68,247.87,93.33,False,2026-03-11 17:39:45
86d68f,APJ67,Japan,22.3161,113.925,,4.63,118.12,True,2026-03-11 17:39:45
71bf94,AAR177,Republic of Korea,35.5365,139.7984,,10.29,59.06,True,2026-03-11 17:39:45
86cf38,ANA877,Japan,35.5474,139.7971,,5.14,157.5,True,2026-03-11 17:39:45
a290f3,UAL877,United States,36.3548,140.6404,10363.2,209.88,256.68,False,2026-03-11 17:39:45
a4c02d,GTI8976,United States,37.3551,124.3673,12222.48,230.54,238.97,False,2026-03-11 17:39:45
7580d5,PAL105,Philippines,34.8797,141.485,9745.98,205.92,230.98,False,2026-03-11 17:39:45
885107,THA661,Thailand,32.5097,132.4696,12192.0,200.37,240.8,False,2026-03-11 17:39:45
4b1919,SWR139,Switzerland,22.157,114.2178,3322.32,160.27,74.36,False,2026-03-11 17:39:45
